w;p;fpph;fppd
33232;631760570993;0x1.262fba94e200dp-1;0.574583
33226;622253490122;0x1.21c2657f95e9dp-1;0.565936
33224;601776838867;0x1.183963b1a62e1p-1;0.547313
33221;616915877575;0x1.1f461a7d8eb3ap-1;0.561082
33220;616915877575;0x1.1f461a7d8eb38p-1;0.561082
33218;629719981306;0x1.253c78b9f5ef4p-1;0.572727
33217;623045121618;0x1.2220c42ca5dbp-1;0.566656
32832;549755813888;0x1p-1;0.5
31303;476466506157;0x1.bbbe77a6b44ap-2;0.433344
29120;464898420072;0x1.b0f86bb5a3584p-2;0.422823
29096;471787370076;0x1.b762dfd9717b8p-2;0.429088
28680;433913294444;0x1.941cfdb9b2697p-2;0.394642
28352;410999372163;0x1.7ec5e2e60ea36p-2;0.373802
27788;466595293443;0x1.b28cfca40f138p-2;0.424366
27696;410999372163;0x1.7ec5e2e60ea36p-2;0.373802
27684;367357702328;0x1.5620e6c2e0cf2p-2;0.33411
27682;410999372163;0x1.7ec5e2e60ea36p-2;0.373802
27681;455122552554;0x1.a7ddac1bab53cp-2;0.413932
27680;418250149899;0x1.85869b402cd58p-2;0.380396
27676;418250149899;0x1.85869b402cd58p-2;0.380396
27674;410999372163;0x1.7ec5e2e60ea36p-2;0.373802
27668;419382998994;0x1.8694b2df487f6p-2;0.381427
27666;470261591263;0x1.b5f719b37c5e8p-2;0.4277
27664;413923931648;0x1.817f27d800e17p-2;0.376462
27662;455122552554;0x1.a7ddac1bab53cp-2;0.413932
27652;441129807847;0x1.9ad58abf9e27fp-2;0.401205
27624;482595750200;0x1.c173cb04e298cp-2;0.438918
27576;418250149899;0x1.85869b402cd58p-2;0.380396
27383;424276225390;0x1.8b2355b5b948ap-2;0.385877
26656;417809493429;0x1.851d8bb6d7472p-2;0.379996
26552;401985580333;0x1.7660d4b4b59e2p-2;0.365604
25770;418250149899;0x1.85869b402cd58p-2;0.380396
25544;431273243597;0x1.91a78dcf353a2p-2;0.392241
24746;403551753064;0x1.77d63c4da3dcp-2;0.367028
24640;383408750814;0x1.6513c503782fdp-2;0.348708
24480;378442000897;0x1.60739aa8055ap-2;0.344191
24365;360529092865;0x1.4fc4d58406dd6p-2;0.327899
24364;372970322853;0x1.5b5b0dee967b6p-2;0.339215
24336;403551753064;0x1.77d63c4da3dcp-2;0.367028
24117;390244871265;0x1.6b71a0b185fffp-2;0.354926
24051;368220478431;0x1.56ee9a6f7f2aap-2;0.334895
24031;360631154613;0x1.4fdd2aded68b1p-2;0.327992
23952;359105375800;0x1.4e7164b8e16fap-2;0.326604
23922;360631154613;0x1.4fdd2aded68b1p-2;0.327992
23888;364900509443;0x1.53d70f9c0f64fp-2;0.331875
23874;360631154613;0x1.4fdd2aded68b1p-2;0.327992
23792;381288955625;0x1.631a5efba7c03p-2;0.34678
23656;353085722270;0x1.48d6323a799bdp-2;0.32113
23336;344325308049;0x1.40ad8cfa46984p-2;0.313162
23297;358709626867;0x1.4e130a1fcc154p-2;0.326245
23288;345162589630;0x1.41752c96f8013p-2;0.313924
23264;337587728376;0x1.3a672fbfe0bccp-2;0.307034
23114;384908732857;0x1.667964a6e75b8p-2;0.350072
22596;315617281160;0x1.25f10612230eep-2;0.287052
22482;341086145322;0x1.3da9462caabp-2;0.310216
21970;366503875925;0x1.5555555555555p-2;0.333333
21954;366503875925;0x1.5555555555555p-2;0.333333
21664;366503875925;0x1.5555555555555p-2;0.333333
21514;366503875925;0x1.5555555555555p-2;0.333333
21152;366503875925;0x1.5555555555555p-2;0.333333
21146;366503875925;0x1.5555555555555p-2;0.333333
21124;366503875925;0x1.5555555555555p-2;0.333333
21072;293640784178;0x1.11796b24ca7b4p-2;0.267065
20936;363589865788;0x1.529e9444f24c2p-2;0.330683
20863;295585491710;0x1.134912abf880cp-2;0.268833
20842;295585491710;0x1.134912abf880cp-2;0.268833
20831;309828761687;0x1.208ceee15dc46p-2;0.281788
20688;349426129766;0x1.456dae6d9afddp-2;0.317801
20656;342834784477;0x1.3f4a2ea3774ap-2;0.311806
20616;348601986846;0x1.44a930bc799a2p-2;0.317052
20586;291011571569;0x1.0f0690bdc673dp-2;0.264673
20568;309828761687;0x1.208ceee15dc46p-2;0.281788
20390;284410877920;0x1.08e0d65f82c5cp-2;0.25867
20209;250255573365;0x1.d223280baabf8p-3;0.227606
20074;308996804988;0x1.1fc69445f163fp-2;0.281031
19892;242908358637;0x1.c473bb3f6c5e8p-3;0.220924
19646;301705712272;0x1.18fc3f4a407dap-2;0.2744
19177;291339860366;0x1.0f54d5e63a2b9p-2;0.264972
19040;315169462439;0x1.258641629e70ap-2;0.286645
19032;301705712272;0x1.18fc3f4a407dap-2;0.2744
18868;309828761687;0x1.208ceee15dc46p-2;0.281788
18832;250255573365;0x1.d223280baabf8p-3;0.227606
18664;242459197388;0x1.c39d8dfe630c9p-3;0.220515
18351;221481627212;0x1.9c8aab726645cp-3;0.201436
18344;254940181281;0x1.dadcf3990c04ap-3;0.231867
18336;253433516787;0x1.d80e8497984fcp-3;0.230496
18296;250255573365;0x1.d223280baabf8p-3;0.227606
18144;274398076471;0x1.ff1b32f1be3p-3;0.249564
18096;251392927101;0x1.d4417d2be8099p-3;0.228641
18012;281376659226;0x1.060d6c5c6baa3p-2;0.255911
17952;235390481513;0x1.b672eda34ccfcp-3;0.214086
17558;220617713580;0x1.9aeeb93d6502ap-3;0.200651
17440;254940181281;0x1.dadcf3990c04ap-3;0.231867
17279;287278374388;0x1.0b8c8077d2bb6p-2;0.261278
17248;191303118460;0x1.64546f73e710cp-3;0.173989
17077;265954131557;0x1.ef60cff32da9ap-3;0.241884
17039;234421446574;0x1.b4a4db3d71ab4p-3;0.213205
16944;212840955667;0x1.8c7279f89e828p-3;0.193578
16924;240889110491;0x1.c0b0e0feda78cp-3;0.219087
16911;262526267320;0x1.e8fe477dc379p-3;0.238766
16839;252312130452;0x1.d5f7cc9ca5b76p-3;0.229477
16816;232728958632;0x1.b17dd0b544c6ap-3;0.211666
16776;238404913917;0x1.bc105257eff13p-3;0.216828
16672;225301360676;0x1.a3a80f812333p-3;0.20491
16496;274877906944;0x1p-2;0.25
16456;274877906944;0x1p-2;0.25
16400;274877906944;0x1p-2;0.25
16396;274877906944;0x1p-2;0.25
16296;274877906944;0x1p-2;0.25
16148;274877906944;0x1p-2;0.25
16136;274877906944;0x1p-2;0.25
16102;256141464544;0x1.dd19c49f06578p-3;0.232959
16088;251392927101;0x1.d4417d2be8098p-3;0.228641
15529;216358129681;0x1.92ff98808ff33p-3;0.196777
15491;182738936549;0x1.5460b7172d712p-3;0.1662
15400;182738936549;0x1.5460b7172d712p-3;0.1662
15264;223865904759;0x1.a0fb94f3bbb6p-3;0.203605
15032;200904878843;0x1.7636e957d803p-3;0.182722
14936;182726854285;0x1.545af434698b8p-3;0.166189
14896;228198322104;0x1.a90d707dc752cp-3;0.207545
14890;228198322104;0x1.a90d707dc752cp-3;0.207545
14880;223865904759;0x1.a0fb94f3bbb5fp-3;0.203605
14828;196609715040;0x1.6e36d15b00b7cp-3;0.178815
14556;191303118460;0x1.64546f73e710cp-3;0.173989
14544;200829454106;0x1.7612f238d1d26p-3;0.182653
14496;153481178736;0x1.1de18773806fp-3;0.13959
14324;194387682466;0x1.6a13452514978p-3;0.176795
14171;200904878843;0x1.7636e957d803p-3;0.182722
14145;202860061181;0x1.79db370fea28cp-3;0.1845
14040;195662861189;0x1.6c73529c2e314p-3;0.177954
13882;216358129681;0x1.92ff98808ff33p-3;0.196777
13740;205499686081;0x1.7ec5e2e60ea36p-3;0.186901
13672;207800992175;0x1.830f3c0d799bap-3;0.188994
13648;205432135998;0x1.7ea5ad09f32ccp-3;0.186839
13472;165430868880;0x1.342395dc81178p-3;0.150458
13370;179316919055;0x1.4e00f85878b04p-3;0.163088
13363;176978762484;0x1.49a60cd7a515fp-3;0.160961
13296;190895034494;0x1.6391d883f6946p-3;0.173618
13244;219902325555;0x1.999999999999ap-3;0.2
13107;219902325555;0x1.999999999999ap-3;0.2
13085;219902325555;0x1.999999999999ap-3;0.2
13020;219902325555;0x1.999999999999ap-3;0.2
12920;152697319764;0x1.1c6bc18aa38ep-3;0.138877
12820;194324175289;0x1.69f4fccdcaccep-3;0.176737
12672;150560894482;0x1.1871077093724p-3;0.136934
12624;167902255204;0x1.38be08c322dd6p-3;0.152706
12614;191573437181;0x1.64d55557ecc63p-3;0.174235
12576;162624588209;0x1.2ee9724d8d0c6p-3;0.147906
12552;149557595515;0x1.16929e6bdb284p-3;0.136022
12336;143688614561;0x1.0ba412150aebp-3;0.130684
12256;147546990797;0x1.12d3e3466c274p-3;0.134193
12201;183251937962;0x1.5555555555554p-3;0.166667
12184;179316919055;0x1.4e00f85878b04p-3;0.163088
12127;139412082274;0x1.03acdc7313cc8p-3;0.126795
11992;172375184701;0x1.4112e4a9ecebp-3;0.156774
11982;122352651230;0x1.c7cc94bdec84bp-4;0.111279
11930;196011652446;0x1.6d19a3aaf6708p-3;0.178272
11884;183251937962;0x1.5555555555554p-3;0.166667
11854;179354813433;0x1.4e130a1fcc154p-3;0.163122
11796;154019350974;0x1.1ee2264df2dccp-3;0.14008
11672;149567155813;0x1.16972d7329172p-3;0.136031
11536;153528800382;0x1.1df83ca3f310cp-3;0.139634
11512;179875399527;0x1.4f0b463b396dp-3;0.163596
11488;172947415780;0x1.4223c117259c8p-3;0.157295
11465;176577925589;0x1.48e6ea8eab9b8p-3;0.160597
11342;147792745855;0x1.134912abf880cp-3;0.134417
11337;170110261672;0x1.3cdae4cd42cep-3;0.154714
