w;p;fpph;fppd
12127;219902325555;0x1.999999999999ap-3;0.2
11992;219902325555;0x1.999999999999ap-3;0.2
11982;219902325555;0x1.999999999999ap-3;0.2
11930;219902325555;0x1.999999999999ap-3;0.2
11884;219902325555;0x1.999999999999ap-3;0.2
11854;219902325555;0x1.999999999999ap-3;0.2
11796;219902325555;0x1.999999999999ap-3;0.2
11672;219902325555;0x1.999999999999ap-3;0.2
11536;219902325555;0x1.999999999999ap-3;0.2
11512;219902325555;0x1.999999999999ap-3;0.2
11488;219902325555;0x1.999999999999ap-3;0.2
11465;219902325555;0x1.999999999999ap-3;0.2
11342;219902325555;0x1.999999999999ap-3;0.2
11337;219902325555;0x1.999999999999ap-3;0.2
11311;219902325555;0x1.999999999999ap-3;0.2
11288;219902325555;0x1.999999999999ap-3;0.2
11272;219902325555;0x1.999999999999ap-3;0.2
11152;219902325555;0x1.999999999999ap-3;0.2
11108;219902325555;0x1.999999999999ap-3;0.2
11068;183251937962;0x1.5555555555555p-3;0.166667
10992;183251937962;0x1.5555555555555p-3;0.166667
10912;183251937962;0x1.5555555555555p-3;0.166667
10848;183251937962;0x1.5555555555555p-3;0.166667
10758;183251937962;0x1.5555555555555p-3;0.166667
10723;183251937962;0x1.5555555555555p-3;0.166667
10600;183251937962;0x1.5555555555555p-3;0.166667
10464;183251937962;0x1.5555555555555p-3;0.166667
10460;183251937962;0x1.5555555555555p-3;0.166667
10451;183251937962;0x1.5555555555555p-3;0.166667
10420;183251937962;0x1.5555555555555p-3;0.166667
10416;183251937962;0x1.5555555555555p-3;0.166667
10411;183251937962;0x1.5555555555555p-3;0.166667
10408;183251937962;0x1.5555555555555p-3;0.166667
10379;183251937962;0x1.5555555555555p-3;0.166667
10378;183251937962;0x1.5555555555555p-3;0.166667
10371;183251937962;0x1.5555555555555p-3;0.166667
10325;183251937962;0x1.5555555555555p-3;0.166667
10272;183251937962;0x1.5555555555555p-3;0.166667
10096;183251937962;0x1.5555555555555p-3;0.166667
10048;183251937962;0x1.5555555555555p-3;0.166667
10016;183251937962;0x1.5555555555555p-3;0.166667
9952;183251937962;0x1.5555555555555p-3;0.166667
9924;183251937962;0x1.5555555555555p-3;0.166667
9904;183251937962;0x1.5555555555555p-3;0.166667
9901;183251937962;0x1.5555555555555p-3;0.166667
9884;183251937962;0x1.5555555555555p-3;0.166667
9864;183251937962;0x1.5555555555555p-3;0.166667
9776;183251937962;0x1.5555555555555p-3;0.166667
9768;183251937962;0x1.5555555555555p-3;0.166667
9766;183251937962;0x1.5555555555555p-3;0.166667
9744;183251937962;0x1.5555555555555p-3;0.166667
9704;183251937962;0x1.5555555555555p-3;0.166667
9688;183251937962;0x1.5555555555555p-3;0.166667
9681;183251937962;0x1.5555555555555p-3;0.166667
9641;183251937962;0x1.5555555555555p-3;0.166667
9568;183251937962;0x1.5555555555555p-3;0.166667
9481;157073089682;0x1.2492492492492p-3;0.142857
9478;157073089682;0x1.2492492492492p-3;0.142857
9476;157073089682;0x1.2492492492492p-3;0.142857
9473;157073089682;0x1.2492492492492p-3;0.142857
9444;157073089682;0x1.2492492492492p-3;0.142857
9404;157073089682;0x1.2492492492492p-3;0.142857
9401;157073089682;0x1.2492492492492p-3;0.142857
9367;157073089682;0x1.2492492492492p-3;0.142857
9360;157073089682;0x1.2492492492492p-3;0.142857
9300;157073089682;0x1.2492492492492p-3;0.142857
9238;157073089682;0x1.2492492492492p-3;0.142857
9196;157073089682;0x1.2492492492492p-3;0.142857
9184;157073089682;0x1.2492492492492p-3;0.142857
9177;157073089682;0x1.2492492492492p-3;0.142857
9176;157073089682;0x1.2492492492492p-3;0.142857
9103;157073089682;0x1.2492492492492p-3;0.142857
9096;157073089682;0x1.2492492492492p-3;0.142857
9088;157073089682;0x1.2492492492492p-3;0.142857
9067;157073089682;0x1.2492492492492p-3;0.142857
9044;157073089682;0x1.2492492492492p-3;0.142857
9002;157073089682;0x1.2492492492492p-3;0.142857
8998;157073089682;0x1.2492492492492p-3;0.142857
8948;157073089682;0x1.2492492492492p-3;0.142857
8932;157073089682;0x1.2492492492492p-3;0.142857
8920;157073089682;0x1.2492492492492p-3;0.142857
8874;157073089682;0x1.2492492492492p-3;0.142857
8848;157073089682;0x1.2492492492492p-3;0.142857
8798;157073089682;0x1.2492492492492p-3;0.142857
8752;157073089682;0x1.2492492492492p-3;0.142857
8732;157073089682;0x1.2492492492492p-3;0.142857
8711;157073089682;0x1.2492492492492p-3;0.142857
8665;157073089682;0x1.2492492492492p-3;0.142857
8648;157073089682;0x1.2492492492492p-3;0.142857
8624;157073089682;0x1.2492492492492p-3;0.142857
8570;157073089682;0x1.2492492492492p-3;0.142857
8536;157073089682;0x1.2492492492492p-3;0.142857
8519;157073089682;0x1.2492492492492p-3;0.142857
8480;157073089682;0x1.2492492492492p-3;0.142857
8444;157073089682;0x1.2492492492492p-3;0.142857
8340;157073089682;0x1.2492492492492p-3;0.142857
8328;157073089682;0x1.2492492492492p-3;0.142857
8264;137438953472;0x1p-3;0.125
8256;137438953472;0x1p-3;0.125
8240;137438953472;0x1p-3;0.125
8216;137438953472;0x1p-3;0.125
8156;137438953472;0x1p-3;0.125
8116;137438953472;0x1p-3;0.125
8099;137438953472;0x1p-3;0.125
8080;137438953472;0x1p-3;0.125
8079;137438953472;0x1p-3;0.125
8059;137438953472;0x1p-3;0.125
8051;137438953472;0x1p-3;0.125
8046;137438953472;0x1p-3;0.125
8040;137438953472;0x1p-3;0.125
7984;137438953472;0x1p-3;0.125
7968;137438953472;0x1p-3;0.125
7935;137438953472;0x1p-3;0.125
7931;137438953472;0x1p-3;0.125
7929;137438953472;0x1p-3;0.125
7904;137438953472;0x1p-3;0.125
7896;137438953472;0x1p-3;0.125
7811;137438953472;0x1p-3;0.125
7768;137438953472;0x1p-3;0.125
7710;137438953472;0x1p-3;0.125
7688;137438953472;0x1p-3;0.125
7660;137438953472;0x1p-3;0.125
7658;137438953472;0x1p-3;0.125
7624;137438953472;0x1p-3;0.125
7600;137438953472;0x1p-3;0.125
7576;137438953472;0x1p-3;0.125
7556;137438953472;0x1p-3;0.125
7536;137438953472;0x1p-3;0.125
7512;137438953472;0x1p-3;0.125
7468;137438953472;0x1p-3;0.125
7440;137438953472;0x1p-3;0.125
7368;122167958641;0x1.c71c71c71c71cp-4;0.111111
7304;122167958641;0x1.c71c71c71c71cp-4;0.111111
7250;122167958641;0x1.c71c71c71c71cp-4;0.111111
7240;122167958641;0x1.c71c71c71c71cp-4;0.111111
7222;122167958641;0x1.c71c71c71c71cp-4;0.111111
7152;122167958641;0x1.c71c71c71c71cp-4;0.111111
7144;122167958641;0x1.c71c71c71c71cp-4;0.111111
7124;122167958641;0x1.c71c71c71c71cp-4;0.111111
7080;122167958641;0x1.c71c71c71c71cp-4;0.111111
7056;122167958641;0x1.c71c71c71c71cp-4;0.111111
6980;122167958641;0x1.c71c71c71c71cp-4;0.111111
6944;122167958641;0x1.c71c71c71c71cp-4;0.111111
6936;122167958641;0x1.c71c71c71c71cp-4;0.111111
6912;122167958641;0x1.c71c71c71c71cp-4;0.111111
6888;122167958641;0x1.c71c71c71c71cp-4;0.111111
6858;122167958641;0x1.c71c71c71c71cp-4;0.111111
6824;122167958641;0x1.c71c71c71c71cp-4;0.111111
6814;122167958641;0x1.c71c71c71c71cp-4;0.111111
6776;122167958641;0x1.c71c71c71c71cp-4;0.111111
6768;122167958641;0x1.c71c71c71c71cp-4;0.111111
6752;122167958641;0x1.c71c71c71c71cp-4;0.111111
6652;122167958641;0x1.c71c71c71c71cp-4;0.111111
6546;109951162777;0x1.999999999999ap-4;0.1
6496;109951162777;0x1.999999999999ap-4;0.1
6494;109951162777;0x1.999999999999ap-4;0.1
6480;109951162777;0x1.999999999999ap-4;0.1
6412;109951162777;0x1.999999999999ap-4;0.1
6376;109951162777;0x1.999999999999ap-4;0.1
6368;109951162777;0x1.999999999999ap-4;0.1
6344;109951162777;0x1.999999999999ap-4;0.1
6282;109951162777;0x1.999999999999ap-4;0.1
6256;109951162777;0x1.999999999999ap-4;0.1
6234;109951162777;0x1.999999999999ap-4;0.1
6216;109951162777;0x1.999999999999ap-4;0.1
6172;109951162777;0x1.999999999999ap-4;0.1
6158;109951162777;0x1.999999999999ap-4;0.1
6112;109951162777;0x1.999999999999ap-4;0.1
6104;109951162777;0x1.999999999999ap-4;0.1
6096;109951162777;0x1.999999999999ap-4;0.1
6094;109951162777;0x1.999999999999ap-4;0.1
6008;99955602525;0x1.745d1745d1746p-4;0.0909091
5992;99955602525;0x1.745d1745d1746p-4;0.0909091
5990;99955602525;0x1.745d1745d1746p-4;0.0909091
5980;99955602525;0x1.745d1745d1746p-4;0.0909091
5936;99955602525;0x1.745d1745d1746p-4;0.0909091
5920;99955602525;0x1.745d1745d1746p-4;0.0909091
5896;99955602525;0x1.745d1745d1746p-4;0.0909091
5890;99955602525;0x1.745d1745d1746p-4;0.0909091
5816;99955602525;0x1.745d1745d1746p-4;0.0909091
5804;99955602525;0x1.745d1745d1746p-4;0.0909091
5796;99955602525;0x1.745d1745d1746p-4;0.0909091
5710;99955602525;0x1.745d1745d1746p-4;0.0909091
5680;99955602525;0x1.745d1745d1746p-4;0.0909091
5660;99955602525;0x1.745d1745d1746p-4;0.0909091
5626;99955602525;0x1.745d1745d1746p-4;0.0909091
5592;99955602525;0x1.745d1745d1746p-4;0.0909091
5540;99955602525;0x1.745d1745d1746p-4;0.0909091
5534;91625968981;0x1.5555555555555p-4;0.0833333
5532;91625968981;0x1.5555555555555p-4;0.0833333
