w;p;fpph;fppd
57328;948837797812;0x1.b9d6479f69cdbp-1;0.862963
57288;948176083772;0x1.b98765b679f69p-1;0.862361
57246;947482265968;0x1.b934b012e0242p-1;0.86173
57244;947448368873;0x1.b930a59dd3177p-1;0.861699
57224;947116441898;0x1.b90914025460fp-1;0.861397
57182;946425869217;0x1.b8b6c1674398bp-1;0.860769
57160;946056672778;0x1.b88abe6c141acp-1;0.860434
57142;945762142417;0x1.b867a211a39aap-1;0.860166
57059;944401544108;0x1.b7c56fe758e9bp-1;0.858928
56992;943277452174;0x1.b73f6f571d6aap-1;0.857906
56980;943078340689;0x1.b727b2f0a2f5ep-1;0.857725
56968;942879473159;0x1.b70ffdfc0fa21p-1;0.857544
56948;942549208246;0x1.b6e89f196c491p-1;0.857244
56928;942218448450;0x1.b6c1311c85f21p-1;0.856943
56919;942083062345;0x1.b6b10d74925c8p-1;0.85682
56915;942019139610;0x1.b6a96eb034203p-1;0.856761
56911;941949752831;0x1.b6a1292bfe1d8p-1;0.856698
56880;941423568886;0x1.b6626f4fedd7bp-1;0.85622
56792;939966319458;0x1.b5b4b796c56b7p-1;0.854894
56778;939737602345;0x1.b59973b2520f7p-1;0.854686
56771;939634645996;0x1.b58d2db7d92a7p-1;0.854593
56763;939503359136;0x1.b57d872940849p-1;0.854473
56752;939304743998;0x1.b565d9e87c406p-1;0.854293
56739;939106789544;0x1.b54e40d1513ccp-1;0.854113
56715;938709293014;0x1.b51ede2facb3cp-1;0.853751
56700;938443284025;0x1.b4ff283c721fbp-1;0.853509
56674;938016556860;0x1.b4cc498e79a9ap-1;0.853121
56652;937649162927;0x1.b4a07d955fbb4p-1;0.852787
56645;937544678832;0x1.b49408fb610afp-1;0.852692
56611;936986320358;0x1.b451793bcd9f2p-1;0.852184
56584;936525061610;0x1.b41a7cbbd5ddfp-1;0.851765
56560;936125591254;0x1.b3eaddddacc86p-1;0.851401
56520;935464593351;0x1.b39c11cf8f15dp-1;0.8508
56456;934405500821;0x1.b31dd0df2bf3cp-1;0.849837
56428;933942179125;0x1.b2e6956a6b928p-1;0.849415
56308;931955344274;0x1.b1f9bc07255b6p-1;0.847608
56291;931688342811;0x1.b1d9e7ca36396p-1;0.847366
56288;931625262959;0x1.b1d262bedf84dp-1;0.847308
56211;930365991098;0x1.b13c44d17597ep-1;0.846163
56200;930168363650;0x1.b124b5b5053d7p-1;0.845983
56150;929343483267;0x1.b0c2605b079aep-1;0.845233
56112;928710317866;0x1.b076e5ae55767p-1;0.844657
56072;928049764781;0x1.b02827335b6e9p-1;0.844056
56035;927451398668;0x1.afe0d284191cap-1;0.843512
55979;926523567719;0x1.af72375cce88dp-1;0.842668
55956;926130147290;0x1.af43511fb43b3p-1;0.84231
55952;926062328060;0x1.af3b3b71f98cep-1;0.842249
55878;924843501088;0x1.aea9efcc41f9p-1;0.84114
55864;924606601907;0x1.ae8db23566fep-1;0.840925
55824;923944596613;0x1.ae3ec7690a0eep-1;0.840323
55736;922488435213;0x1.ad9130e41b5b8p-1;0.838998
55716;922156940177;0x1.ad69ac7723e46p-1;0.838697
55700;921893295368;0x1.ad4a3eaa110ep-1;0.838457
55648;921031659242;0x1.ace3879dd4535p-1;0.837673
55638;920867105751;0x1.accfe9d7aea03p-1;0.837524
55588;920039762075;0x1.ac6d495136eaap-1;0.836771
55509;918743328383;0x1.abd2bd4cffa6dp-1;0.835592
55456;917854517514;0x1.ab68c8f2145acp-1;0.834784
55432;917456216947;0x1.ab394dc6e68a4p-1;0.834422
55350;916101721302;0x1.aa97d5d9ac26ap-1;0.83319
55216;913881166023;0x1.a98f1fe18e3dbp-1;0.83117
55193;913512833919;0x1.a9633746fec5bp-1;0.830835
55156;912888994369;0x1.a918d93483d74p-1;0.830268
55153;912848306120;0x1.a913ff7f9143dp-1;0.830231
55108;912093135413;0x1.a8b9f9846a052p-1;0.829544
55068;911432458729;0x1.a86b3743d213cp-1;0.828943
55065;911395375885;0x1.a866cb961bcc1p-1;0.828909
55062;911335994109;0x1.a85fb765fbc59p-1;0.828855
55057;911262397986;0x1.a856f16c45333p-1;0.828788
55008;910439662337;0x1.a7f4dd8603456p-1;0.82804
54865;908085915775;0x1.a6dc46e0fff4dp-1;0.825899
54824;907393333693;0x1.a689b6f37a086p-1;0.825269
54792;906863439254;0x1.a64a8bdb2ddedp-1;0.824787
54768;906467366100;0x1.a61b54a9a8c3cp-1;0.824427
54728;905804803304;0x1.a5cc58d9d144ep-1;0.823825
54714;905574813879;0x1.a5b0ee216f7bep-1;0.823615
54704;905408661716;0x1.a59d1f91a9026p-1;0.823464
54600;903686766597;0x1.a4cfdb800b4a8p-1;0.821898
54580;903354963277;0x1.a4a84daa9b688p-1;0.821597
54576;903288414549;0x1.a4a05ec2abf82p-1;0.821536
54560;903023914918;0x1.a480d6df4cb1fp-1;0.821295
54551;902884448139;0x1.a47036af17ad5p-1;0.821169
54532;902561144440;0x1.a449ac3cf1cb9p-1;0.820875
54320;899051987111;0x1.a2a759414f591p-1;0.817683
54112;895609673042;0x1.a10cfe2aa500bp-1;0.814552
54043;894477047419;0x1.a085f92cf7f17p-1;0.813522
53987;893550548989;0x1.a01786affa33dp-1;0.812679
53982;893460302476;0x1.a00cc495184cdp-1;0.812597
53979;893415741451;0x1.a00774b016c3fp-1;0.812557
53968;893225800360;0x1.9ff0d02550401p-1;0.812384
53960;893094126692;0x1.9fe11dc8c8a14p-1;0.812264
53939;892756417021;0x1.9fb8dbb3fb2f3p-1;0.811957
53932;892631686484;0x1.9fa9fd3aa9faap-1;0.811844
53920;892431679262;0x1.9f92257e3ddbbp-1;0.811662
53891;891959629938;0x1.9f59dfb0e4438p-1;0.811233
53884;891834588645;0x1.9f4af7bbca306p-1;0.811119
53720;889119806128;0x1.9e07572561307p-1;0.80865
53565;886563619819;0x1.9cd69e87d77b1p-1;0.806325
53526;885911497244;0x1.9c88e154392cp-1;0.805732
53518;885781651738;0x1.9c7966c235486p-1;0.805614
53510;885650645995;0x1.9c69c8c7d70b4p-1;0.805495
53472;885018073581;0x1.9c1e6033dad8cp-1;0.804919
53344;882898438795;0x1.9b21b215177ebp-1;0.802991
53336;882766216850;0x1.9b11eefd250a4p-1;0.802871
53264;881574442058;0x1.9a83dce89455p-1;0.801787
53156;879787024311;0x1.99aec93f6ffa2p-1;0.800162
53108;878992893934;0x1.99501e4fdce34p-1;0.799439
53072;878396381077;0x1.9909022f2b33cp-1;0.798897
53056;878131844548;0x1.98e9792b88a61p-1;0.798656
52920;875880867010;0x1.97dd22c985626p-1;0.796609
52888;875349511936;0x1.979dcb1e00b01p-1;0.796126
52861;874912348590;0x1.9769adf35cb6ap-1;0.795728
52829;874381245412;0x1.972a5df7c9354p-1;0.795245
52826;874325463381;0x1.9723b7a2abap-1;0.795194
52704;872306032445;0x1.9632fb7e7a50cp-1;0.793358
52675;871833048821;0x1.95fa992deaebcp-1;0.792928
52632;871113900889;0x1.95a4de86b2772p-1;0.792273
52624;870981685500;0x1.95951ba1f905p-1;0.792153
52440;867935449912;0x1.9429f7e670ab3p-1;0.789383
52284;865355975959;0x1.92f6789a2e629p-1;0.787037
52172;863501048899;0x1.921958b886ad8p-1;0.78535
52118;862609585728;0x1.91af136c81b64p-1;0.784539
52056;861580723450;0x1.91346d09f53f7p-1;0.783603
51881;858693249945;0x1.8fdc3657323bp-1;0.780977
51791;857198815788;0x1.8f2a0fd4592e4p-1;0.779618
51769;856837108549;0x1.8efef1668a7eep-1;0.779289
51744;856417084486;0x1.8eccdf488defp-1;0.778907
51664;855092339908;0x1.8e2ef349885f9p-1;0.777702
51384;850457208597;0x1.8c06664e2be83p-1;0.773486
51360;850061557836;0x1.8bd73c0099b3ep-1;0.773126
51312;849266451063;0x1.8b787344ef5e1p-1;0.772403
51298;849035364371;0x1.8b5ce71027acp-1;0.772193
51052;844963497806;0x1.89777f8e9c9b8p-1;0.76849
51036;844699623656;0x1.89580ac1d118p-1;0.76825
50936;843044663341;0x1.8892c1605a853p-1;0.766745
50812;840991163175;0x1.879df5864ed8p-1;0.764877
50786;840561970330;0x1.876acb9935bcap-1;0.764487
50731;839656141590;0x1.86fecfe62c82p-1;0.763663
50705;839228402196;0x1.86cbd2542844bp-1;0.763274
50548;836621454863;0x1.85950c9c1e41p-1;0.760903
50512;836024371274;0x1.854ddf1095f2cp-1;0.76036
50336;833112734369;0x1.83f2c6f542351p-1;0.757712
50064;828612005705;0x1.81da3f9e9223dp-1;0.753618
50040;828211993552;0x1.81aa9037a028dp-1;0.753254
49784;823975194692;0x1.7fb17f608931p-1;0.749401
49778;823877611051;0x1.7fa5dd5c57ep-1;0.749312
49592;820798394170;0x1.7e36cb1e744a6p-1;0.746512
49459;818598737865;0x1.7d3092ef932c3p-1;0.744511
49427;818074296323;0x1.7cf20e40065bdp-1;0.744034
49304;816031972484;0x1.7bfe977908e2bp-1;0.742177
49244;815039059045;0x1.7b883a28cad79p-1;0.741274
49056;811926807884;0x1.7a1537ca98f59p-1;0.738443
49008;811133202245;0x1.79b69cde8b15cp-1;0.737721
48972;810536360071;0x1.796f76b10f7a7p-1;0.737179
48644;805108670051;0x1.76e86ebcc7598p-1;0.732242
48608;804511678980;0x1.76a1440409a03p-1;0.731699
48566;803815076989;0x1.764e3968fa432p-1;0.731066
48560;803718129925;0x1.7642aad20ad9ap-1;0.730977
48520;803055001784;0x1.75f39dc171294p-1;0.730374
48405;801155383471;0x1.75112a015f66bp-1;0.728647
48160;797098337528;0x1.732d86c9f0a4ep-1;0.724957
47799;791128054786;0x1.7065d03804a9ap-1;0.719527
47340;783525833659;0x1.6cdb8ed77796cp-1;0.712613
47144;780282527203;0x1.6b58ecfbc6c14p-1;0.709663
47110;779719331244;0x1.6b15c99b58e22p-1;0.709151
47080;779222564868;0x1.6ada918008d95p-1;0.708699
46888;776044001279;0x1.695fa76fffd2ap-1;0.705808
46768;774056990712;0x1.6872c8aff09aep-1;0.704001
46764;773992079315;0x1.686b0bbfa7b14p-1;0.703942
46760;773926130200;0x1.68632f2431ecfp-1;0.703882
46696;772866400550;0x1.67e4dac24c0d6p-1;0.702918
46640;771939258561;0x1.677654a183f4fp-1;0.702075
46576;770880166032;0x1.66f813b120d3p-1;0.701111
46432;768496869957;0x1.65dbf7448ab59p-1;0.698944
46312;766510727820;0x1.64ef330518cf1p-1;0.697137
46287;766103726203;0x1.64beae50f6356p-1;0.696767
46227;765109237787;0x1.644820f036b7bp-1;0.695863
46139;763655028142;0x1.639ac5fb5de6fp-1;0.69454
46128;763465611990;0x1.63843175acc66p-1;0.694368
46124;763399445551;0x1.637c4e385f9bap-1;0.694308
45987;761137005468;0x1.626e9a07399e4p-1;0.69225
45792;757905000602;0x1.60ed511134314p-1;0.689311
45699;756370625516;0x1.603667a7d96b5p-1;0.687915
45536;753667076375;0x1.5ef41de22f772p-1;0.685456
45366;750855329386;0x1.5da4ee2cd591fp-1;0.682899
45318;750061513002;0x1.5d464cd254b0ap-1;0.682177
44896;743074583832;0x1.5a0564aa31f7ep-1;0.675822
44820;741816744213;0x1.596f72722bdabp-1;0.674678
44752;740691686103;0x1.58e95465af344p-1;0.673655
44704;739896327490;0x1.588a83fa8529ep-1;0.672932
44488;736320165158;0x1.56e0342a4d9f8p-1;0.669679
44448;735658235414;0x1.56914bac2c239p-1;0.669077
44424;735262113056;0x1.566212fa4035ep-1;0.668717
44413;735083352640;0x1.564cc3a480d8ap-1;0.668554
44304;733277080174;0x1.55757094dd513p-1;0.666912
44125;730318491752;0x1.5414bfa0d054p-1;0.664221
44040;728906137432;0x1.536c61feb1fdep-1;0.662936
43796;724867859748;0x1.518afb8a4988ap-1;0.659263
43616;721888344415;0x1.5027cbf2bfc03p-1;0.656554
42858;709342975616;0x1.4a5045ad0191ep-1;0.645144
42564;704477399283;0x1.480c4011e7991p-1;0.640718
42346;700869323461;0x1.465e22558a01dp-1;0.637437
42183;698174519201;0x1.451ce36f4357cp-1;0.634986
42143;697512849264;0x1.44ce02dee0f0ep-1;0.634384
42002;695175496038;0x1.43b76082cd53fp-1;0.632258
41768;691302795676;0x1.41e9b71338304p-1;0.628736
41730;690673891147;0x1.419ebe6e969cep-1;0.628164
41704;690242943871;0x1.416b5ef6ff6eep-1;0.627772
41680;689845887820;0x1.413c09c6982d5p-1;0.627411
41616;688786122257;0x1.40bdb44c22926p-1;0.626447
41426;685642117454;0x1.3f46e8e29db61p-1;0.623588
41397;685168253521;0x1.3f0e6bb4a345p-1;0.623157
41320;683886575968;0x1.3e75a202c0542p-1;0.621991
41168;681372303139;0x1.3d49e87e4681bp-1;0.619704
41120;680577142799;0x1.3ceb1e201ececp-1;0.618981
41092;680113898794;0x1.3cb3e50a54ddbp-1;0.61856
41058;679551705601;0x1.3c70e04402d8cp-1;0.618049
40905;677023886366;0x1.3b4389583cd87p-1;0.61575
40825;675696140102;0x1.3aa541be8d69cp-1;0.614542
40618;672268855048;0x1.390cb14e1154ap-1;0.611425
40480;669985379325;0x1.37fc7b27fa98ap-1;0.609348
40090;663532379646;0x1.34fb393bfcc2bp-1;0.603479
39458;653069991354;0x1.301c027b7524ap-1;0.593964
39324;650852254514;0x1.2f13a28664aafp-1;0.591947
38698;640491843102;0x1.2a4093dc3d81dp-1;0.582524
38560;638207100501;0x1.2930370caa28bp-1;0.580446
38504;637280101001;0x1.28c1b54512f82p-1;0.579603
38440;636219986015;0x1.28435520bf274p-1;0.578639
38056;629865155102;0x1.254dc7143c89p-1;0.572859
37904;627349526539;0x1.2421e430161dbp-1;0.570571
37794;625528318759;0x1.2348c9564e86p-1;0.568915
37786;625397948490;0x1.23393ec095471p-1;0.568796
37778;625265137612;0x1.232969af99665p-1;0.568675
37776;625231417424;0x1.232564a0a134p-1;0.568645
37730;624470231505;0x1.22caa713a3134p-1;0.567952
37712;624171614075;0x1.22a70dfef6c61p-1;0.567681
37573;621872630754;0x1.2194fe97c56d5p-1;0.56559
37493;620549094820;0x1.20f7377b49526p-1;0.564386
37452;619867486584;0x1.20a5f672f1563p-1;0.563766
37440;619668719814;0x1.208e44918d285p-1;0.563585
37416;619272995936;0x1.205f1808c1832p-1;0.563226
37264;616757306283;0x1.1f3333475661ap-1;0.560938
37204;615763631175;0x1.1ebcbeb88febdp-1;0.560034
37195;615615556337;0x1.1eab17d5e373dp-1;0.559899
37088;613844493610;0x1.1dd7f74a554afp-1;0.558288
37032;612916195066;0x1.1d694dddf4686p-1;0.557444
34464;570415141281;0x1.099ec8a3438fap-1;0.51879
33573;555666861455;0x1.02c0a6db1f3aep-1;0.505376
33352;552008259252;0x1.010c832d69f94p-1;0.502049
33288;550949319523;0x1.008e46e6c691p-1;0.501085
33268;550618491501;0x1.0066d6d4dbd34p-1;0.500785
33264;550553220508;0x1.005f0eeb381b2p-1;0.500725
33256;550419051762;0x1.004f1069e4dfp-1;0.500603
33252;550352649940;0x1.004725fda8c4cp-1;0.500543
33248;550287878251;0x1.003f6d50d7bd8p-1;0.500484
33242;550187111232;0x1.00336a2680dabp-1;0.500392
33236;550088583371;0x1.0027ab519690bp-1;0.500303
33234;550056332433;0x1.0023d31922b08p-1;0.500273
33232;550021307475;0x1.001fa638a650dp-1;0.500241
33226;549923771077;0x1.001405a58a442p-1;0.500153
33224;549890831667;0x1.0010186a67782p-1;0.500123
33221;549841886956;0x1.000a42bdd9f26p-1;0.500078
33220;549823330240;0x1.00080c6f80517p-1;0.500061
33218;549791209720;0x1.00043831f1d7ep-1;0.500032
33217;549777483995;0x1.00029551b710ap-1;0.50002
32832;543402398442;0x1.fa153a4baaacbp-2;0.494222
31303;518093569867;0x1.e28321fd2ed3p-2;0.471203
29120;481965104838;0x1.c0dd6f7b19e7dp-2;0.438345
29096;481567360551;0x1.c07e9b189cc0ep-2;0.437983
28680;474682033395;0x1.ba150413cfebbp-2;0.431721
28352;469252706333;0x1.b506904074e85p-2;0.426783
27788;459918320271;0x1.ac55128a3fa2ep-2;0.418293
27696;458396666716;0x1.aaea482d721eap-2;0.416909
27684;458197553241;0x1.aabacf41666aep-2;0.416728
27682;458164483413;0x1.aab2ecd556058p-2;0.416698
27681;458148805863;0x1.aaaf2ff39d598p-2;0.416684
27680;458130046504;0x1.aaaab6f8a3b6bp-2;0.416667
27676;458065324251;0x1.aa9b48a36d36ap-2;0.416608
27674;458031922057;0x1.aa9351ee252cep-2;0.416578
27668;457932300110;0x1.aa7b917d39ec6p-2;0.416487
27666;457899360701;0x1.aa73b706f4546p-2;0.416457
27664;457864753683;0x1.aa6b76c84e89ep-2;0.416426
27662;457833772249;0x1.aa6413d365586p-2;0.416397
27652;457668233541;0x1.aa3c9c2515845p-2;0.416247
27624;457204672086;0x1.a9ce16995a573p-2;0.415825
27576;456409714938;0x1.a9108e43eacdap-2;0.415102
27383;453217567603;0x1.a6177d0dcd01ep-2;0.412199
26656;441181569674;0x1.9ae1e20a2a0e6p-2;0.401252
26552;439460754902;0x1.99479bd75a8c6p-2;0.399687
25770;426518450498;0x1.8d39ec4509b4ep-2;0.387916
25544;422777595689;0x1.89be089ca61c8p-2;0.384514
24746;409569796421;0x1.7d710c851547p-2;0.372502
24640;407815558780;0x1.7bcece59f2178p-2;0.370906
24480;405166967464;0x1.7957552aa1fep-2;0.368497
24365;403265445319;0x1.7791f9771e904p-2;0.366768
24364;403247829899;0x1.778dc64e2cbc5p-2;0.366752
24336;402783281887;0x1.771f048b7de43p-2;0.366329
24117;399160294360;0x1.73bf3aef63674p-2;0.363034
24051;398065552456;0x1.72ba393123315p-2;0.362039
24031;397732139968;0x1.726abb4f03e05p-2;0.361735
23952;396428096235;0x1.7133d2cbad08ap-2;0.360549
23922;395932420549;0x1.70bda52714665p-2;0.360098
23888;395369849144;0x1.70378484e1f3p-2;0.359587
23874;395137514441;0x1.70001fef27c02p-2;0.359375
23792;393780043650;0x1.6ebc7a7e0a2bep-2;0.358141
23656;391530318963;0x1.6ca41a31cfdc6p-2;0.356095
23336;386234135252;0x1.67b564cb538c6p-2;0.351278
23297;385589123895;0x1.671b9c6cdc21p-2;0.350691
23288;385439274682;0x1.66f7e25ae83e2p-2;0.350555
23264;385042359299;0x1.669940900d4e9p-2;0.350194
23114;382559158142;0x1.644935fdfba39p-2;0.347936
22596;373984620985;0x1.5c4ce1c6e7e0ap-2;0.340137
22482;372098239958;0x1.5a8b22375bcf8p-2;0.338421
21970;363625759706;0x1.52a7230f696cp-2;0.330716
21954;363358519588;0x1.52676c04930c8p-2;0.330473
21664;358558833089;0x1.4def166706a62p-2;0.326107
21514;356077632607;0x1.4b9f85f17d0b5p-2;0.323851
21152;350086195699;0x1.460b0da7cecc3p-2;0.318402
21146;349988227020;0x1.45f3b21f337f8p-2;0.318312
21124;349622488984;0x1.459c7f3e62204p-2;0.31798
21072;348761506282;0x1.44cf3907aaaedp-2;0.317197
20936;346510757499;0x1.42b69a39ec8a8p-2;0.31515
20863;345299430426;0x1.4195ccb06808p-2;0.314048
20842;344957567250;0x1.41444b044813ap-2;0.313737
20831;344773039002;0x1.41184c4e686bp-2;0.313569
20688;342405138379;0x1.3ee3bf1f2c796p-2;0.311416
20656;341877330325;0x1.3e65e846555f2p-2;0.310936
20616;341215554967;0x1.3dc820b65cf1ap-2;0.310334
20586;340716019082;0x1.3d5107762b057p-2;0.309879
20568;340418523941;0x1.3d0a19cc959b6p-2;0.309609
20390;337471875641;0x1.3a4b90a8e5368p-2;0.306929
20209;334473563049;0x1.3780b62ea4a7ap-2;0.304202
20074;332242756607;0x1.356cd88ffdc7dp-2;0.302173
19892;329230797952;0x1.329ebd3203c6cp-2;0.299434
19646;325160884301;0x1.2ed4656134f96p-2;0.295732
19177;317395146463;0x1.2798e65b7e78bp-2;0.288669
19040;315128662451;0x1.257c8726ce42bp-2;0.286608
19032;314995295946;0x1.255cbb1b2b5b4p-2;0.286487
18868;312282773001;0x1.22d603d827e48p-2;0.28402
18832;311685260129;0x1.22478e8d87b54p-2;0.283476
18664;308906167111;0x1.1fb0f82d1ee81p-2;0.280949
18351;303724619406;0x1.1add979a3a821p-2;0.276236
18344;303609856855;0x1.1ac23b0d5eed8p-2;0.276132
18336;303477740474;0x1.1aa2bb4eebfc7p-2;0.276011
18296;302815182184;0x1.1a04c3f5a2003p-2;0.275409
18144;300299297718;0x1.17acee8eda09cp-2;0.273121
18096;299504898217;0x1.16ef8842a5162p-2;0.272398
18012;298115382447;0x1.15a43ef2be176p-2;0.271134
17952;297121304714;0x1.14b73d4229c39p-2;0.27023
17558;290600837426;0x1.0ea4a384c866ap-2;0.2643
17440;288647323705;0x1.0cd2e280e789ap-2;0.262523
17279;285981994213;0x1.0a576bb394ac4p-2;0.260099
17248;285470844209;0x1.09dd8d94c5dfap-2;0.259634
17077;282632502332;0x1.0738d6f0f3731p-2;0.257053
17039;282009610322;0x1.06a454a14b74ep-2;0.256486
16944;280438402915;0x1.052db9bd8e7efp-2;0.255057
16924;280107510695;0x1.04ded5ae9ed7p-2;0.254756
16911;279890089363;0x1.04aaff564d1acp-2;0.254559
16839;278698123423;0x1.038ecf827d409p-2;0.253474
16816;278319335937;0x1.03348028079b2p-2;0.25313
16776;277657665300;0x1.0296befc52f48p-2;0.252528
16672;275935325525;0x1.00fc1bb5555b7p-2;0.250962
16496;273023081742;0x1.fc8b8ce874db8p-3;0.248313
16456;272361893147;0x1.fb504568dc678p-3;0.247712
16400;271434910712;0x1.f996405fc69b2p-3;0.246869
16396;271368961597;0x1.f976cdf1ef84p-3;0.246809
16296;269713659428;0x1.f6617eb12185cp-3;0.245303
16148;267264007030;0x1.f1d168dbb6994p-3;0.243075
16136;267064965607;0x1.f1727fcf3b1d2p-3;0.242894
16102;266502772414;0x1.f0666cb5f3094p-3;0.242383
16088;266269575339;0x1.eff73a4558564p-3;0.242171
15529;257012747226;0x1.deb93a5ed44cbp-3;0.233752
15491;256386643420;0x1.dd8eadaee3dcbp-3;0.233182
15400;254880825806;0x1.dac0a60e74aap-3;0.231813
15264;252631421662;0x1.d6900c96f6e77p-3;0.229767
15032;248793245482;0x1.cf69dd3954a91p-3;0.226276
14936;247204269058;0x1.cc742e601299ep-3;0.224831
14896;246540341084;0x1.cb37987ae5cf4p-3;0.224227
14890;246443510109;0x1.cb096c4aefbdp-3;0.224139
14880;246275935806;0x1.cab98471f3eb6p-3;0.223987
14828;245415395799;0x1.c91f2e0eb8b9ep-3;0.223204
14556;240914265262;0x1.c0bcdfa5775d3p-3;0.21911
14544;240714653289;0x1.c05db0f34dc48p-3;0.218929
14496;239921104234;0x1.bee34c2b52aa1p-3;0.218207
14324;237073876650;0x1.b995a23556ce7p-3;0.215617
14171;234538407284;0x1.b4dca0aba03fdp-3;0.213311
14145;234110356680;0x1.b410846646314p-3;0.212922
14040;232373580422;0x1.b0d45b9436df4p-3;0.211343
13882;229759451354;0x1.abf5d806d12cbp-3;0.208965
13740;227409064458;0x1.a795179051d64p-3;0.206827
13672;226283392406;0x1.a57c546cb4074p-3;0.205804
13648;225884989805;0x1.a4be5b4b6aa85p-3;0.205441
13472;222972105216;0x1.9f516290066dfp-3;0.202792
13370;221285212499;0x1.9c2d030a9de45p-3;0.201258
13363;221161789977;0x1.9bf228d0c918bp-3;0.201145
13296;220059240223;0x1.99e46c38ff348p-3;0.200143
13244;219199800124;0x1.984a9c19e1f4bp-3;0.199361
13107;216923109779;0x1.940cffcc9be5cp-3;0.19729
13085;216563865220;0x1.9361b2b421a7dp-3;0.196964
13020;215490314461;0x1.9161ca06efe04p-3;0.195987
12920;213836171481;0x1.8e4d0846cc0ecp-3;0.194483
12820;212181085682;0x1.8b37d36f91c8ap-3;0.192978
12672;209732515680;0x1.86a841bb03de2p-3;0.190751
12624;208937890034;0x1.852d598791b4ap-3;0.190028
12614;208771446772;0x1.84ddfbbfa51e1p-3;0.189877
12576;208141145060;0x1.83b16e9f2301dp-3;0.189303
