w;p;fpph;fppd
21514;366503875925;0x1.5555555555555p-2;0.333333
21152;366503875925;0x1.5555555555555p-2;0.333333
21146;366503875925;0x1.5555555555555p-2;0.333333
21124;366503875925;0x1.5555555555555p-2;0.333333
21072;366503875925;0x1.5555555555555p-2;0.333333
20936;366503875925;0x1.5555555555555p-2;0.333333
20863;366503875925;0x1.5555555555555p-2;0.333333
20842;366503875925;0x1.5555555555555p-2;0.333333
20831;366503875925;0x1.5555555555555p-2;0.333333
20688;366503875925;0x1.5555555555555p-2;0.333333
20656;366503875925;0x1.5555555555555p-2;0.333333
20616;338580282021;0x1.3b53d46a9412ap-2;0.307937
20586;339508208529;0x1.3c31108e441a7p-2;0.308781
20568;344264541958;0x1.409f101c191c3p-2;0.313107
20390;278542464124;0x1.0369b2d1f1566p-2;0.253333
20209;364652686739;0x1.539bf9b64d4e4p-2;0.33165
20074;366503875925;0x1.5555555555555p-2;0.333333
19892;276189828517;0x1.0138c95696f14p-2;0.251193
19646;320784507026;0x1.2ac0fc8248bbcp-2;0.291752
19177;287226638503;0x1.0b802ac29e88p-2;0.261231
19040;302178922541;0x1.196d11c0b600dp-2;0.27483
19032;320784507026;0x1.2ac0fc8248bbcp-2;0.291752
18868;289709202119;0x1.0dd00e6b1cd28p-2;0.263489
18832;288160471488;0x1.0c5ecf6701642p-2;0.26208
18664;322336845575;0x1.2c3317bc1c1fap-2;0.293164
18351;296459688576;0x1.14197f6a02d97p-2;0.269629
18344;266576783998;0x1.f089b753f5996p-3;0.24245
18336;300401091809;0x1.17c5339384e43p-2;0.273213
18296;258293963479;0x1.e11c28d6bee98p-3;0.234917
18144;283013683707;0x1.0793b867efcfbp-2;0.257399
18096;309677445105;0x1.2068db3fc6ab4p-2;0.28165
18012;321908081730;0x1.2bccde1109a11p-2;0.292774
17952;270517005230;0x1.f7e08f5d76344p-3;0.246034
17558;261746862461;0x1.e78aa14beefb8p-3;0.238057
17440;262136834828;0x1.e844955861c0cp-3;0.238412
17279;266385858399;0x1.f02eacfafccfbp-3;0.242277
17248;271985607226;0x1.fa9cd811d153p-3;0.247369
17077;296045409165;0x1.13b6b9ce34509p-2;0.269252
17039;245585886786;0x1.c97079f2118f8p-3;0.223359
16944;264645940752;0x1.ecf104b085f2ap-3;0.240694
16924;258976544074;0x1.e261a3aa564fap-3;0.235538
16911;241782740028;0x1.c25afea1e3528p-3;0.2199
16839;260799105478;0x1.e5c6b44e310bcp-3;0.237195
16816;286586807499;0x1.0ae79e932ffcp-2;0.260649
16776;266475413351;0x1.f05960fb3b848p-3;0.242358
16672;283408030885;0x1.07f1bd7295527p-2;0.257758
16496;274877906944;0x1p-2;0.25
16456;274877906944;0x1p-2;0.25
16400;274877906944;0x1p-2;0.25
16396;274877906944;0x1p-2;0.25
16296;274877906944;0x1p-2;0.25
16148;274877906944;0x1p-2;0.25
16136;274877906944;0x1p-2;0.25
16102;274877906944;0x1p-2;0.25
16088;274877906944;0x1p-2;0.25
15529;257199929413;0x1.df127bc229c98p-3;0.233922
15491;259030389104;0x1.e27b508b8275cp-3;0.235587
15400;259030389104;0x1.e27b508b8275cp-3;0.235587
15264;210333581966;0x1.87c6de1477de9p-3;0.191297
15032;230978570829;0x1.ae3b2a5269994p-3;0.210074
14936;239192003235;0x1.bd87a2951bd88p-3;0.217544
14896;206776907711;0x1.8126e9bdff362p-3;0.188063
14890;217571310599;0x1.954215e03a2cp-3;0.19788
14880;210333581966;0x1.87c6de1477de9p-3;0.191297
14828;214743897866;0x1.8ffddeb85224cp-3;0.195308
14556;235183836684;0x1.b61064706507ep-3;0.213898
14544;241730851812;0x1.c242409f22073p-3;0.219853
14496;217324754730;0x1.94cc84b95302cp-3;0.197656
14324;168552885359;0x1.39f447637a4c4p-3;0.153298
14171;236790526318;0x1.b90e858b773c4p-3;0.21536
14145;218345707573;0x1.96b358c1aa7fp-3;0.198584
14040;221587512255;0x1.9cbd28ddfe50cp-3;0.201533
13882;228744659543;0x1.aa11f412b9f3cp-3;0.208042
13740;230842532791;0x1.adfa4c1dbe76p-3;0.20995
13672;254255813139;0x1.d9969e909a869p-3;0.231244
13648;244959475917;0x1.c845c7c669c1ep-3;0.222789
13472;195926464016;0x1.6cf104b085f2ap-3;0.178194
13370;252700612362;0x1.d6b10ab851a95p-3;0.22983
13363;244304313467;0x1.c70d5fe3db23ep-3;0.222193
13296;177787695503;0x1.4b27c78c7c5fcp-3;0.161697
13244;219902325555;0x1.999999999999ap-3;0.2
13107;219902325555;0x1.999999999999ap-3;0.2
13085;219902325555;0x1.999999999999ap-3;0.2
13020;219902325555;0x1.999999999999ap-3;0.2
12920;219902325555;0x1.999999999999ap-3;0.2
12820;219902325555;0x1.999999999999ap-3;0.2
12672;219902325555;0x1.999999999999ap-3;0.2
12624;219902325555;0x1.999999999999ap-3;0.2
12614;219902325555;0x1.999999999999ap-3;0.2
12576;219902325555;0x1.999999999999ap-3;0.2
12552;219902325555;0x1.999999999999ap-3;0.2
12256;176292798780;0x1.485ef509e2fa6p-3;0.160337
12184;219902325555;0x1.999999999999ap-3;0.2
12127;211670866925;0x1.8a4488df6ad14p-3;0.192514
11992;140360279518;0x1.0570ff2ef704p-3;0.127657
11982;169034808902;0x1.3ada13f237b1p-3;0.153736
11930;201538847721;0x1.7765361f4bb0cp-3;0.183299
11884;175643588823;0x1.472963c6bf4d2p-3;0.159747
11854;189194561003;0x1.6066ff2f5e982p-3;0.172071
11796;189194561003;0x1.6066ff2f5e982p-3;0.172071
11672;191957410551;0x1.658c6d17be9a4p-3;0.174584
11536;202456809743;0x1.791aee087c212p-3;0.184133
11512;172556941262;0x1.41698fbe76848p-3;0.15694
11488;193987842191;0x1.69549c847c618p-3;0.176431
11465;178277034698;0x1.4c111d5652472p-3;0.162142
11342;166911452581;0x1.36e5952d2cc5ep-3;0.151805
11337;202708521508;0x1.7992f491269c6p-3;0.184362
11311;219902325555;0x1.999999999999ap-3;0.2
11288;171829523441;0x1.400eb39f8d8f3p-3;0.156278
11272;175098258083;0x1.46255b151cf4p-3;0.159251
11152;175689210021;0x1.473f24c52afb1p-3;0.159788
11108;195209652232;0x1.6b9b374041676p-3;0.177542
11068;183251937962;0x1.5555555555555p-3;0.166667
10992;183251937962;0x1.5555555555555p-3;0.166667
10912;183251937962;0x1.5555555555555p-3;0.166667
10848;183251937962;0x1.5555555555555p-3;0.166667
10758;183251937962;0x1.5555555555555p-3;0.166667
10723;183251937962;0x1.5555555555555p-3;0.166667
10600;183251937962;0x1.5555555555555p-3;0.166667
10464;183251937962;0x1.5555555555555p-3;0.166667
10460;183251937962;0x1.5555555555555p-3;0.166667
10451;183251937962;0x1.5555555555555p-3;0.166667
10420;183251937962;0x1.5555555555555p-3;0.166667
10416;183251937962;0x1.5555555555555p-3;0.166667
10411;183251937962;0x1.5555555555555p-3;0.166667
10408;183251937962;0x1.5555555555555p-3;0.166667
10379;183251937962;0x1.5555555555555p-3;0.166667
10378;183251937962;0x1.5555555555555p-3;0.166667
10325;130191039722;0x1.e4ffd9cea03a4p-4;0.118408
10272;89923668647;0x1.4efde4aa7fa38p-4;0.0817851
10096;149643983267;0x1.16bbcfcd1ccf2p-3;0.1361
10048;183251937962;0x1.5555555555555p-3;0.166667
10016;177320879532;0x1.4a492f2d607ccp-3;0.161272
9952;129483114011;0x1.e25cb861b3694p-4;0.117764
9924;166832120366;0x1.36bfc1117726p-3;0.151733
9904;133288391999;0x1.f089b753f5998p-4;0.121225
9901;158084719041;0x1.2674ab0e0d734p-3;0.143777
9884;145618056558;0x1.0f3c19ab74fc8p-3;0.132439
9864;155545870464;0x1.21ba0d0407449p-3;0.141468
9776;136803198176;0x1.fda1b24e0a96ap-4;0.124422
9768;128703173238;0x1.df74e927628d2p-4;0.117055
9766;132322970376;0x1.ecf104b085f2ap-4;0.120347
9744;139566047724;0x1.03f6470f654e8p-3;0.126935
9704;153628778145;0x1.1e27e8f50b927p-3;0.139725
9688;133107061076;0x1.efdcc9154eaacp-4;0.12106
9681;131819751274;0x1.eb111c76aa4e8p-4;0.119889
9641;151299736076;0x1.19d156106764dp-3;0.137606
9568;153693334477;0x1.1e46b15e6de82p-3;0.139783
9481;157073089682;0x1.2492492492492p-3;0.142857
9478;157073089682;0x1.2492492492492p-3;0.142857
9476;157073089682;0x1.2492492492492p-3;0.142857
9473;157073089682;0x1.2492492492492p-3;0.142857
9444;157073089682;0x1.2492492492492p-3;0.142857
9404;157073089682;0x1.2492492492492p-3;0.142857
9401;157073089682;0x1.2492492492492p-3;0.142857
9367;157073089682;0x1.2492492492492p-3;0.142857
9360;157073089682;0x1.2492492492492p-3;0.142857
9300;157073089682;0x1.2492492492492p-3;0.142857
9238;157073089682;0x1.2492492492492p-3;0.142857
9196;157073089682;0x1.2492492492492p-3;0.142857
9184;157073089682;0x1.2492492492492p-3;0.142857
9177;157073089682;0x1.2492492492492p-3;0.142857
9176;157073089682;0x1.2492492492492p-3;0.142857
9103;157073089682;0x1.2492492492492p-3;0.142857
9096;157073089682;0x1.2492492492492p-3;0.142857
9088;157073089682;0x1.2492492492492p-3;0.142857
9067;157073089682;0x1.2492492492492p-3;0.142857
9044;157073089682;0x1.2492492492492p-3;0.142857
9002;157073089682;0x1.2492492492492p-3;0.142857
8998;157073089682;0x1.2492492492492p-3;0.142857
8948;157073089682;0x1.2492492492492p-3;0.142857
8932;107984175154;0x1.9245bc0329478p-4;0.098211
8920;115076066898;0x1.acb116e522dccp-4;0.104661
8874;157073089682;0x1.2492492492492p-3;0.142857
8848;120044897944;0x1.bf33bc69804dp-4;0.10918
