w;p;fpph;fppd
58120;961953765011;0x1.bff1d32d275d9p-1;0.874892
58060;960966468504;0x1.bf7c21473187dp-1;0.873994
58056;960894808124;0x1.bf739660781a8p-1;0.873929
57992;959836901097;0x1.bef5799dd28acp-1;0.872967
57968;959438530102;0x1.bec5fc4c6ddbp-1;0.872604
57892;958181940656;0x1.be30303b61a54p-1;0.871461
57872;957848391828;0x1.be086d21295f7p-1;0.871158
57864;957716230140;0x1.bdf8abdff9c04p-1;0.871038
57770;956169353720;0x1.bd4044f3f1ce4p-1;0.869631
57734;955574256720;0x1.bcf95408a15a9p-1;0.86909
57672;954541345113;0x1.bc7e3212b2414p-1;0.86815
57608;953480723309;0x1.bbffc276da132p-1;0.867186
57520;952026438243;0x1.bb526534c6733p-1;0.865863
57476;951299573136;0x1.bafbbf0b20bcp-1;0.865202
57432;950565277440;0x1.baa4361e0043bp-1;0.864534
57392;949906687180;0x1.ba55b3899818cp-1;0.863935
57372;949577538314;0x1.ba2e76b614852p-1;0.863636
57352;949243814804;0x1.ba06ae4729f2ap-1;0.863332
57328;948846012922;0x1.b9d74253f4077p-1;0.86297
57288;948186954987;0x1.b988b179d61fp-1;0.862371
57246;947492301220;0x1.b935e25348b02p-1;0.861739
57244;947459430084;0x1.b931f72d89d21p-1;0.861709
57224;947125317064;0x1.b90a22db900aep-1;0.861405
57182;946438477635;0x1.b8b8422e86059p-1;0.860781
57160;946065532195;0x1.b88bccca47a3p-1;0.860442
57142;945770542301;0x1.b868a269bae24p-1;0.860173
57059;944406984206;0x1.b7c615ec1cff9p-1;0.858933
56992;943283607702;0x1.b7402b312d603p-1;0.857911
56980;943086073245;0x1.b7289eeb3a698p-1;0.857732
56968;942888263514;0x1.b7110a3eb5967p-1;0.857552
56948;942558369799;0x1.b6e9b6b00e328p-1;0.857252
56928;942229068275;0x1.b6c27533e76e1p-1;0.856952
56919;942088929909;0x1.b6b1c084ea24bp-1;0.856825
56915;942025442613;0x1.b6aa2f0a6b983p-1;0.856767
56911;941955934629;0x1.b6a1e5d34b80cp-1;0.856704
56880;941432887038;0x1.b6638badfd96cp-1;0.856228
56792;939971545435;0x1.b5b55712b7899p-1;0.854899
56778;939749114933;0x1.b59ad3086a12p-1;0.854697
56771;939643265995;0x1.b58e34c796c64p-1;0.854601
56763;939507618521;0x1.b57e0925b3043p-1;0.854477
56752;939311354128;0x1.b566a3a2219bep-1;0.854299
56739;939110629999;0x1.b54eb604df89cp-1;0.854116
56715;938705527967;0x1.b51e6b493e09ep-1;0.853748
56700;938450776813;0x1.b5000ce5daf05p-1;0.853516
56674;938029923735;0x1.b4cde17b2ecdp-1;0.853133
56652;937656400655;0x1.b4a15a761f73ep-1;0.852794
56645;937547628887;0x1.b4946302ae5d3p-1;0.852695
56611;936992352782;0x1.b45231541c773p-1;0.85219
56584;936534157329;0x1.b41b925023782p-1;0.851773
56560;936135558377;0x1.b3ec0e09d3b5fp-1;0.85141
56520;935473559411;0x1.b39d236ee758dp-1;0.850808
56456;934415689266;0x1.b31f07cc65dc5p-1;0.849846
56428;933949823823;0x1.b2e77eb69f08ep-1;0.849422
56308;931962117940;0x1.b1fa8abe699d7p-1;0.847615
56291;931692937618;0x1.b1da740325c38p-1;0.84737
56288;931631052492;0x1.b1d3136d9813fp-1;0.847314
56211;930373411467;0x1.b13d274517622p-1;0.84617
56200;930176822957;0x1.b125b7dd5bed9p-1;0.845991
56150;929352470373;0x1.b0c3729ecb4bep-1;0.845241
56112;928720309284;0x1.b0781698480a2p-1;0.844666
56072;928059473330;0x1.b0294f7b6534dp-1;0.844065
56035;927453425600;0x1.afe1105f81b21p-1;0.843514
55979;926526949378;0x1.af729e90048d5p-1;0.842671
55956;926137594549;0x1.af4434656b088p-1;0.842317
55952;926071263270;0x1.af3c4c204c4b2p-1;0.842257
55878;924851640535;0x1.aeaae831ae822p-1;0.841148
55864;924615014468;0x1.ae8eb2f08884ep-1;0.840932
55824;923954529744;0x1.ae3ff68ba069dp-1;0.840332
55736;922495054141;0x1.ad91fae27ab67p-1;0.839004
55716;922166263095;0x1.ad6ac8fa6f7d3p-1;0.838705
55700;921902724708;0x1.ad4b5e6cc800cp-1;0.838466
55648;921036652186;0x1.ace41ffd35871p-1;0.837678
55638;920875997959;0x1.acd0f9360f8c1p-1;0.837532
55588;920049220843;0x1.ac6e69f9d62a5p-1;0.83678
55509;918749997159;0x1.abd388d0ce474p-1;0.835598
55456;917861486033;0x1.ab699d9ba3788p-1;0.83479
55432;917463394115;0x1.ab3a28ce86ddap-1;0.834428
55350;916110765551;0x1.aa98e9dbde65cp-1;0.833198
55216;913889493735;0x1.a9901e05cf95fp-1;0.831178
55193;913515788068;0x1.a963916e4952fp-1;0.830838
55156;912897283270;0x1.a919d6298ca68p-1;0.830275
55153;912851502281;0x1.a91461099273bp-1;0.830234
55108;912102690876;0x1.a8bb1d2079096p-1;0.829553
55068;911441420206;0x1.a86c48bf5ce4cp-1;0.828951
55065;911396440309;0x1.a866ec11eb58ep-1;0.82891
55062;911344227840;0x1.a860b2ac0038cp-1;0.828863
55057;911264660346;0x1.a8573676f535bp-1;0.82879
55008;910446907995;0x1.a7f5baa4b6423p-1;0.828047
54865;908091020210;0x1.a6dce2a765212p-1;0.825904
54824;907397800830;0x1.a68a3f46fccbp-1;0.825273
54792;906869929956;0x1.a64b51efc9aa3p-1;0.824793
54768;906473551395;0x1.a61c116c469fep-1;0.824433
54728;905813897191;0x1.a5cd6e5fce073p-1;0.823833
54714;905582187515;0x1.a5b1cf27f6a8cp-1;0.823622
54704;905417527620;0x1.a59e2e2288028p-1;0.823472
54600;903691368781;0x1.a4d067f29ad3fp-1;0.821903
54580;903364813106;0x1.a4a97a42648f3p-1;0.821606
54576;903295688142;0x1.a4a13cbb9c8f4p-1;0.821543
54560;903030101173;0x1.a48193a96a771p-1;0.821301
54551;902887143186;0x1.a47088ee25d85p-1;0.821171
54532;902570355955;0x1.a44ac559e6935p-1;0.820883
54320;899058369065;0x1.a2a81c0452dbcp-1;0.817689
54112;895615960974;0x1.a10dbe0f1c453p-1;0.814558
54043;894482902035;0x1.a086abd82747bp-1;0.813527
53987;893558848407;0x1.a01883f72ea62p-1;0.812687
53982;893468678075;0x1.a00dc42f77077p-1;0.812605
53979;893421926622;0x1.a0083171bd241p-1;0.812563
53968;893233488496;0x1.9ff1bac4e1bebp-1;0.812391
53960;893103440397;0x1.9fe23a041aa7ap-1;0.812273
53939;892761390584;0x1.9fb9737bf052p-1;0.811962
53932;892640277521;0x1.9fab036823e56p-1;0.811852
53920;892439112339;0x1.9f93085526418p-1;0.811669
53891;891961775015;0x1.9f5a21274f05bp-1;0.811235
53884;891841264986;0x1.9f4bc37ab5669p-1;0.811125
53720;889125345578;0x1.9e08003255fc3p-1;0.808655
53565;886567652362;0x1.9cd71998152e6p-1;0.806329
53526;885918410887;0x1.9c89b4510ef4ep-1;0.805738
53518;885790721973;0x1.9c7a7b8f6bbc2p-1;0.805622
53510;885657706282;0x1.9c6aa03e54736p-1;0.805501
53472;885024875745;0x1.9c1f2fc9c24d6p-1;0.804925
53344;882905445682;0x1.9b2287ea64ff2p-1;0.802998
53336;882772730066;0x1.9b12b5c1a41a8p-1;0.802877
53264;881581279658;0x1.9a84ad9355792p-1;0.801794
53156;879796005811;0x1.99afdb5766378p-1;0.80017
53108;879003033068;0x1.995153bbd95eep-1;0.799449
53072;878404351406;0x1.9909f56b5c716p-1;0.798904
53056;878139064767;0x1.98ea55837f453p-1;0.798663
52920;875888533388;0x1.97de0cbf19786p-1;0.796616
52888;875357446315;0x1.979ebd4156c83p-1;0.796133
52861;874917876512;0x1.976a56a640528p-1;0.795733
52829;874383167752;0x1.972a98a210a4cp-1;0.795247
52826;874332549456;0x1.97248fe2a0595p-1;0.795201
52704;872315271553;0x1.9634157302a11p-1;0.793366
52675;871834067911;0x1.95fab8478f5b4p-1;0.792928
52632;871120517741;0x1.95a5a874dbe57p-1;0.792279
52624;870985423089;0x1.95958db1e3ff3p-1;0.792157
52440;867941350563;0x1.942aabf947332p-1;0.789388
52284;865363643425;0x1.92f76298432cap-1;0.787044
52172;863508708442;0x1.921a4278b429dp-1;0.785357
52118;862619933966;0x1.91b04f3a1d5acp-1;0.784548
52056;861587436667;0x1.913539e8f7207p-1;0.783609
51881;858699612646;0x1.8fdcf883cc387p-1;0.780983
51791;857206806610;0x1.8f2b03b0a4d8bp-1;0.779625
51769;856842971687;0x1.8effa4544e196p-1;0.779294
51744;856424016010;0x1.8ecdb2d115c6cp-1;0.778913
51664;855098531132;0x1.8e2fb03a78a82p-1;0.777708
51384;850467277961;0x1.8c07999912542p-1;0.773495
51360;850066083147;0x1.8bd7c61a963d6p-1;0.773131
51312;849274023289;0x1.8b795a5af2debp-1;0.77241
51298;849041459001;0x1.8b5da10e73f3cp-1;0.772199
51052;844970634056;0x1.8978595690a5fp-1;0.768496
51036;844708299042;0x1.89591382458c3p-1;0.768258
50936;843048431942;0x1.889334628cc8p-1;0.766748
50812;840997174741;0x1.879eacfbab7c5p-1;0.764882
50786;840572637697;0x1.876c112402b5cp-1;0.764496
50731;839666461582;0x1.87000ad71d3b3p-1;0.763672
50705;839230718802;0x1.86cc1906a56ep-1;0.763276
50548;836630578863;0x1.8596230d5f126p-1;0.760911
50512;836028478029;0x1.854e5c649ba86p-1;0.760363
50336;833120123790;0x1.83f3a8771dbap-1;0.757718
50064;828618753894;0x1.81db0d8ecd39dp-1;0.753624
50040;828221415697;0x1.81abafc223c0cp-1;0.753263
49784;823982922958;0x1.7fb26b399da12p-1;0.749408
49778;823884564264;0x1.7fa6b18e50efep-1;0.749319
49592;820804607048;0x1.7e3788b8919c2p-1;0.746517
49459;818610921595;0x1.7d3206c0f7269p-1;0.744522
49427;818077687299;0x1.7cf275bc0604dp-1;0.744037
49304;816036480581;0x1.7bff210c8b9d6p-1;0.742181
49244;815048792491;0x1.7b89633357b9p-1;0.741283
49056;811930468547;0x1.7a15a78186a13p-1;0.738446
49008;811137521993;0x1.79b720b293a0cp-1;0.737725
48972;810544358485;0x1.79706ac8ab8aep-1;0.737186
48644;805116412640;0x1.76e95b05c14c7p-1;0.732249
48608;804517147207;0x1.76a1eae48ee37p-1;0.731704
48566;803825056558;0x1.764f69f65cc7ap-1;0.731075
48560;803723716236;0x1.7643554d18cf8p-1;0.730982
48520;803058711478;0x1.75f40ef76cafp-1;0.730378
48405;801161215718;0x1.7511dbfdcd73bp-1;0.728652
48160;797102726026;0x1.732e0cb714eddp-1;0.724961
47799;791130567690;0x1.70661ce8155c2p-1;0.719529
47340;783532890775;0x1.6cdc66352fd86p-1;0.712619
47144;780289382285;0x1.6b59be2f1aa09p-1;0.709669
47110;779726982431;0x1.6b16b31a3e0aap-1;0.709158
47080;779231639211;0x1.6adba66d569fap-1;0.708707
46888;776047499370;0x1.69601230d5f8ap-1;0.705811
46768;774061368810;0x1.68734e4bd584bp-1;0.704005
46764;773994678825;0x1.686b5b1452bbep-1;0.703944
46760;773930540563;0x1.6863b5bc27f08p-1;0.703886
46696;772871452838;0x1.67e574f14d754p-1;0.702922
46640;771943948867;0x1.6776e3c4876a3p-1;0.702079
46576;770886078722;0x1.66f8c82205edbp-1;0.701117
46432;768500396355;0x1.65dc62e28640ap-1;0.698947
46312;766513541585;0x1.64ef88e3a25bcp-1;0.69714
46287;766106934870;0x1.64bf103cad274p-1;0.69677
46227;765113231236;0x1.64489acf0918cp-1;0.695866
46139;763658414149;0x1.639b2d508a888p-1;0.694543
46128;763473740354;0x1.6385298485af3p-1;0.694375
46124;763404356559;0x1.637ce4179f727p-1;0.694312
45987;761143254808;0x1.626f58be314a4p-1;0.692256
45792;757909758162;0x1.60ede241a45e3p-1;0.689315
45699;756374809089;0x1.6036e754039ebp-1;0.687919
45536;753673029105;0x1.5ef4d38be27edp-1;0.685462
45366;750862011350;0x1.5da5ba17ad0e1p-1;0.682905
45318;750070471309;0x1.5d475e351a0a1p-1;0.682185
44896;743079275264;0x1.5a05f3d600925p-1;0.675827
44820;741820591973;0x1.596fe7decb99cp-1;0.674682
44752;740698158615;0x1.58ea19ec2e062p-1;0.673661
44704;739901883311;0x1.588b2d875e53cp-1;0.672937
44488;736325825247;0x1.56e0e0e5bf108p-1;0.669684
44448;735662289948;0x1.5691c76838fe3p-1;0.669081
44424;735267929639;0x1.5662c47c4eec2p-1;0.668722
44413;735092701035;0x1.564de0eed63a6p-1;0.668563
44304;733281293669;0x1.5575f12aca477p-1;0.666915
44125;730322786546;0x1.541542b1e51dap-1;0.664225
44040;728906893502;0x1.536c79117d453p-1;0.662937
43796;724872372335;0x1.518b8540df4eep-1;0.659268
43616;721893393640;0x1.50286609d1c34p-1;0.656558
42858;709349357503;0x1.4a51086f7e89ep-1;0.645149
42564;704482784807;0x1.480ce46c4ff3ep-1;0.640723
42346;700880037493;0x1.465f694cebf44p-1;0.637447
42183;698181797215;0x1.451dc18abf42bp-1;0.634993
42143;697518031838;0x1.44cea107bcbf8p-1;0.634389
42002;695180656485;0x1.43b7fdfeca1f2p-1;0.632263
41768;691305973852;0x1.41ea1810b90e9p-1;0.628739
41730;690681430100;0x1.419fa480a8453p-1;0.628171
41704;690246901664;0x1.416bd7bf4001ep-1;0.627776
41680;689850867767;0x1.413ca1c06f944p-1;0.627416
41616;688789274906;0x1.40be148235939p-1;0.62645
41426;685651688221;0x1.3f480cf63b05dp-1;0.623597
41397;685169969114;0x1.3f0ea00fb59f7p-1;0.623158
41320;683889242049;0x1.3e75f35f833eap-1;0.621994
41168;681376710584;0x1.3d4a6eff70571p-1;0.619709
41120;680580324945;0x1.3ceb7f3ca33e1p-1;0.618984
41092;680120199176;0x1.3cb4a5501192dp-1;0.618566
41058;679557182625;0x1.3c71876942ccfp-1;0.618054
40905;677028419988;0x1.3b4413b328f4ap-1;0.615754
40825;675696986396;0x1.3aa55b9238c79p-1;0.614543
40618;672274680001;0x1.390d631182aa3p-1;0.61143
40480;669988939084;0x1.37fce7ca99ce3p-1;0.609351
40090;663535322765;0x1.34fb930d1bda8p-1;0.603482
39458;653076776187;0x1.301cd189f79e3p-1;0.59397
39324;650853515684;0x1.2f13c90349974p-1;0.591948
38698;640500468387;0x1.2a419b1546897p-1;0.582532
38560;638208468727;0x1.293060cdefee8p-1;0.580447
38504;637284838903;0x1.28c245dbefee1p-1;0.579607
38440;636223052913;0x1.2843b2b8e2761p-1;0.578641
38056;629867159022;0x1.254e043bdc4e7p-1;0.572861
37904;627353841287;0x1.242267dd0eaf8p-1;0.570575
37794;625532545163;0x1.23494a5117ee4p-1;0.568919
37786;625403800174;0x1.2339f154ddc24p-1;0.568801
37778;625268228422;0x1.2329c8028ddc5p-1;0.568678
37776;625234155612;0x1.2325b830b856ep-1;0.568647
37730;624474311242;0x1.22cb239495366p-1;0.567956
37712;624174254875;0x1.22a75e9636e93p-1;0.567683
37573;621876185257;0x1.21956b1153506p-1;0.565593
37493;620549677420;0x1.20f74942d8bc4p-1;0.564387
37452;619868902896;0x1.20a621abe077p-1;0.563767
37440;619671004843;0x1.208e8a4d57d1ep-1;0.563587
37416;619279203077;0x1.205fd5760bd4fp-1;0.563231
37264;616760413796;0x1.1f33921cc996ep-1;0.56094
37204;615766895835;0x1.1ebd2259b63dp-1;0.560037
37195;615619769248;0x1.1eab986741a63p-1;0.559903
37088;613846384112;0x1.1dd830fbe1cep-1;0.55829
37032;612919881358;0x1.1d69be5d1d2d8p-1;0.557447
34464;570418608806;0x1.099f32754de1cp-1;0.518793
33573;555675895918;0x1.02c1ba90dd969p-1;0.505384
33352;552011551745;0x1.010ce7a8039eap-1;0.502052
33288;550955578161;0x1.008f05e662cd4p-1;0.501091
33268;550623019985;0x1.00676107a217bp-1;0.500789
33264;550556400438;0x1.005f6ff66dc5ep-1;0.500728
33256;550420944069;0x1.004f4a298ae0bp-1;0.500605
33252;550353066171;0x1.004732b1772ccp-1;0.500543
33248;550291394153;0x1.003fd89cd22e5p-1;0.500487
33242;550192700304;0x1.003414b721006p-1;0.500397
33236;550090546922;0x1.0027e73dd54p-1;0.500304
33234;550059090040;0x1.00242740f13fp-1;0.500276
33232;550024528718;0x1.002008869d97ap-1;0.500244
33226;549926835179;0x1.00146327d7d44p-1;0.500156
33224;549893500545;0x1.001069dd03d3fp-1;0.500125
33221;549846575187;0x1.000ad1d0a7ac8p-1;0.500083
33220;549824763934;0x1.000838303df48p-1;0.500063
33218;549794580319;0x1.00049f0ebe69fp-1;0.500035
33217;549780274592;0x1.0002ea7b406edp-1;0.500022
32832;543402764116;0x1.fa15509d503eep-2;0.494222
31303;518096534318;0x1.e283d6ecb98fp-2;0.471206
29120;481966226871;0x1.c0ddb3f6dd461p-2;0.438346
29096;481569811520;0x1.c07f30b102b3fp-2;0.437985
28680;474685365526;0x1.ba15cf74591cdp-2;0.431724
28352;469253345873;0x1.b506b74947915p-2;0.426783
27788;459922723644;0x1.ac561f4cf1b72p-2;0.418297
27696;458397129265;0x1.aaea6468c4977p-2;0.41691
27684;458200562077;0x1.aabb86e677decp-2;0.416731
27682;458165954177;0x1.aab3469a06eeep-2;0.4167
27681;458154653973;0x1.aab094e455e9ep-2;0.416689
27680;458132034619;0x1.aaab3050ef64dp-2;0.416669
27676;458068591812;0x1.aa9c1013116d6p-2;0.416611
27674;458033699317;0x1.aa93be67d41a4p-2;0.416579
27668;457934779090;0x1.aa7c28cb49463p-2;0.416489
27666;457901444456;0x1.aa743635a145ap-2;0.416459
27664;457865257545;0x1.aa6b9589243bp-2;0.416426
27662;457832625708;0x1.aa63cdd8b1c58p-2;0.416396
27652;457672754358;0x1.aa3db012d8944p-2;0.416251
27624;457203560573;0x1.a9cdd2c1f652ep-2;0.415824
27576;456410106238;0x1.a910a625f8898p-2;0.415103
27383;453215957232;0x1.a6171ac3c1c12p-2;0.412198
26656;441181139748;0x1.9ae1c7cc91cb2p-2;0.401252
26552;439462828574;0x1.99481a687a47ap-2;0.399689
25770;426520523457;0x1.8d3a6acb06b4cp-2;0.387918
25544;422776873236;0x1.89bddc8452bafp-2;0.384513
24746;409569403754;0x1.7d70f48da964ep-2;0.372501
24640;407818452275;0x1.7bcf7ef4cd9b6p-2;0.370909
24480;405169574087;0x1.7957f4431c3f4p-2;0.3685
24365;403268244150;0x1.7792a44ad9befp-2;0.36677
24364;403249062364;0x1.778e118773613p-2;0.366753
24336;402783855805;0x1.771f2792f65d7p-2;0.36633
24117;399162329177;0x1.73bfb72166b23p-2;0.363036
24051;398066975394;0x1.72ba900a8bdb4p-2;0.36204
24031;397731974890;0x1.726ab13bab182p-2;0.361735
23952;396429260369;0x1.713419d945ab5p-2;0.36055
23922;395933159970;0x1.70bdd2488a1e7p-2;0.360099
23888;395373008925;0x1.7038456074812p-2;0.35959
23874;395139242790;0x1.7000896c98d28p-2;0.359377
23792;393781802587;0x1.6ebce5d96f2d8p-2;0.358142
23656;391530314095;0x1.6ca419e5bd4d6p-2;0.356095
23336;386233693135;0x1.67b549cf3ce32p-2;0.351277
23297;385589851051;0x1.671bc8ceaf228p-2;0.350692
23288;385442011308;0x1.66f88962b203fp-2;0.350557
23264;385041127966;0x1.6698f56879a34p-2;0.350193
23114;382556151750;0x1.64487e7f19674p-2;0.347933
22596;373986163827;0x1.5c4d3ff1ccad4p-2;0.340138
22482;372097203702;0x1.5a8ae2f7d91acp-2;0.33842
21970;363628487646;0x1.52a7c98f79216p-2;0.330718
21954;363361275582;0x1.5268143afac2cp-2;0.330475
21664;358558124506;0x1.4deeeb276af95p-2;0.326107
21514;356076691841;0x1.4b9f4c8607866p-2;0.32385
21152;350085025091;0x1.460ac6350f7a4p-2;0.3184
21146;349989187668;0x1.45f3ecc152624p-2;0.318313
21124;349623966045;0x1.459cd96576b92p-2;0.317981
21072;348759199865;0x1.44ceac41e5a59p-2;0.317195
20936;346512662642;0x1.42b70e81c9404p-2;0.315151
20863;345304460535;0x1.4196ffb3dd5ap-2;0.314053
20842;344955554751;0x1.4143d02efd23bp-2;0.313735
20831;344772923339;0x1.4118453f2dd1ap-2;0.313569
20688;342407619303;0x1.3ee4568b9d78ep-2;0.311418
20656;341877457534;0x1.3e65f009fb756p-2;0.310936
20616;341214834012;0x1.3dc7f4b570248p-2;0.310333
20586;340715298456;0x1.3d50db7a617a4p-2;0.309879
20568;340417365661;0x1.3d09d31a769a4p-2;0.309608
20390;337469442071;0x1.3a4afc205d1dp-2;0.306927
20209;334472723751;0x1.378082f49ef65p-2;0.304201
20074;332236183893;0x1.356b476554159p-2;0.302167
19892;329231146220;0x1.329ed273b274p-2;0.299434
19646;325160474109;0x1.2ed44c57f5905p-2;0.295732
19177;317397660453;0x1.27997fcc959e8p-2;0.288671
19040;315126272317;0x1.257bf544f65cp-2;0.286606
19032;314993810153;0x1.255c606ba751ep-2;0.286485
18868;312284556412;0x1.22d670b1f322fp-2;0.284021
18832;311684578082;0x1.224764ec897dp-2;0.283475
18664;308906014559;0x1.1fb0eedd7f132p-2;0.280948
18351;303722229492;0x1.1add05bbd0d56p-2;0.276234
18344;303611310812;0x1.1ac293cb73124p-2;0.276133
18336;303476159503;0x1.1aa25ad03f79p-2;0.27601
18296;302816446011;0x1.1a051118ee2cfp-2;0.27541
18144;300300021754;0x1.17ad1abfe986ap-2;0.273121
18096;299504828838;0x1.16ef84069a3e1p-2;0.272398
18012;298115960215;0x1.15a462365e51bp-2;0.271135
17952;297119260011;0x1.14b6c075ad3f6p-2;0.270228
17558;290601157903;0x1.0ea4b7143e542p-2;0.2643
17440;288645676605;0x1.0cd27df8f7e14p-2;0.262522
17279;285983856200;0x1.0a57dd592327dp-2;0.260101
17248;285469761195;0x1.09dd4b7aae5aep-2;0.259633
17077;282635783792;0x1.07399f39c1545p-2;0.257056
17039;282009765315;0x1.06a45e170f308p-2;0.256486
16944;280437517299;0x1.052d83afcf9c9p-2;0.255056
16924;280109119753;0x1.04df37e427c0cp-2;0.254758
16911;279893876416;0x1.04abe67b027eap-2;0.254562
16839;278698927015;0x1.038f008e9e8fcp-2;0.253475
16816;278317726484;0x1.03341dec5377cp-2;0.253128
16776;277657408089;0x1.0296af496406p-2;0.252528
16672;275933304453;0x1.00fba05a153cdp-2;0.25096
16496;273021922883;0x1.fc8aff721e6eep-3;0.248312
16456;272360844666;0x1.fb4fc56bd4d94p-3;0.247711
16400;271433275617;0x1.f99578c70c715p-3;0.246867
16396;271369137356;0x1.f976e3666143dp-3;0.246809
16296;269714083412;0x1.f661b272a13b1p-3;0.245304
16148;267262375881;0x1.f1d0a1be4f6f3p-3;0.243074
16136;267062558730;0x1.f1715a00524c2p-3;0.242892
16102;266499542178;0x1.f064e2651734ep-3;0.24238
16088;266266996613;0x1.eff5ff7c2d15cp-3;0.242168
15529;257013845179;0x1.deb9c065df34fp-3;0.233753
15491;256387589354;0x1.dd8f212757e94p-3;0.233183
15400;254880805375;0x1.dac0a38ffd0acp-3;0.231813
15264;252629794057;0x1.d68f45e84f117p-3;0.229765
15032;248788169617;0x1.cf67719c894bbp-3;0.226272
14936;247203177518;0x1.cc73a9217443p-3;0.22483
14896;246539759277;0x1.cb3751756adp-3;0.224227
14890;246436840503;0x1.cb063e21b8225p-3;0.224133
14880;246269484685;0x1.cab670f46c684p-3;0.223981
14828;245412448287;0x1.c91dc640f8af5p-3;0.223201
14556;240911078390;0x1.c0bb5a9fb6ae8p-3;0.219107
14544;240714692599;0x1.c05db5bfbedabp-3;0.218929
14496;239921261628;0x1.bee35f61e68aep-3;0.218207
14324;237070624468;0x1.b9941536a79aap-3;0.215614
14171;234535538876;0x1.b4db4285e45d5p-3;0.213309
14145;234102534862;0x1.b40cc9967598cp-3;0.212915
14040;232373250895;0x1.b0d4335a7806cp-3;0.211342
13882;229756696623;0x1.abf487c17f8ap-3;0.208962
13740;227404288960;0x1.a792d09e05b14p-3;0.206823
13672;226278974102;0x1.a57a3914b4bc4p-3;0.2058
13648;225883656511;0x1.a4bdb889fc36dp-3;0.20544
13472;222969947332;0x1.9f505b26253b6p-3;0.20279
13370;221284094615;0x1.9c2c7a94bb198p-3;0.201257
13363;221162543440;0x1.9bf284ca85641p-3;0.201146
13296;220057639489;0x1.99e3a8d20b1ecp-3;0.200141
13244;219193882835;0x1.9847c9c69c8c4p-3;0.199356
13107;216925900322;0x1.940e547111acp-3;0.197293
13085;216559786040;0x1.935fc0c1c6fa8p-3;0.19696
13020;215488838097;0x1.916115ce8a355p-3;0.195986
12920;213832119477;0x1.8e4b19a5ab138p-3;0.194479
12820;212176831011;0x1.8b35cc111d8aap-3;0.192974
12672;209731939209;0x1.86a7fb5c4e4e8p-3;0.19075
12624;208938168071;0x1.852d7b783ce4p-3;0.190028
12614;208771814512;0x1.84de28a383316p-3;0.189877
12576;208136246594;0x1.83af18aa127b4p-3;0.189299
12552;207743857174;0x1.82f3fd90b159ep-3;0.188942
12336;204167957017;0x1.7c4ade50c912p-3;0.18569
