w;p;fpph;fppd
17039;257272929675;0x1.df354aec58394p-3;0.233988
16944;175483409584;0x1.46dd02a5830fcp-3;0.159601
16924;188555801528;0x1.5f36699dc411cp-3;0.171491
16911;140061035761;0x1.04e24e678985cp-3;0.127385
16839;261506756231;0x1.e71823743b11cp-3;0.237839
16816;235713878150;0x1.b70d22c43011p-3;0.214381
16776;156264855150;0x1.2310e3b3742dcp-3;0.142122
16672;206265330852;0x1.8032f96521c5cp-3;0.187597
16496;274877906944;0x1p-2;0.25
16456;274877906944;0x1p-2;0.25
16400;274877906944;0x1p-2;0.25
16396;274877906944;0x1p-2;0.25
16296;274877906944;0x1p-2;0.25
16148;274877906944;0x1p-2;0.25
16136;274877906944;0x1p-2;0.25
16102;274877906944;0x1p-2;0.25
16088;274877906944;0x1p-2;0.25
15529;274877906944;0x1p-2;0.25
15491;274877906944;0x1p-2;0.25
15400;274877906944;0x1p-2;0.25
15264;274877906944;0x1p-2;0.25
15032;274877906944;0x1p-2;0.25
14936;274877906944;0x1p-2;0.25
14896;274877906944;0x1p-2;0.25
14890;274877906944;0x1p-2;0.25
14880;274877906944;0x1p-2;0.25
14828;274877906944;0x1p-2;0.25
14556;274877906944;0x1p-2;0.25
14544;274877906944;0x1p-2;0.25
14496;226782460774;0x1.a66a4ddb30d8p-3;0.206257
14324;181221169396;0x1.518cfcc7a4598p-3;0.16482
14171;115251926866;0x1.ad58cd7522cd8p-4;0.104821
14145;224251904293;0x1.a1b3a4092e5e4p-3;0.203956
14040;232391730382;0x1.b0dd032671d4cp-3;0.211359
13882;194675435394;0x1.6a9c7b3c10d8cp-3;0.177056
13740;128532142504;0x1.ded1cd9a805ecp-4;0.116899
13672;170008384951;0x1.3caa50adbaf4cp-3;0.154622
13648;157077292206;0x1.24944a25751dp-3;0.142861
13472;191109220996;0x1.63f7fa5425274p-3;0.173813
13370;174126441850;0x1.4455f52bd303ep-3;0.158367
13363;170461403091;0x1.3d8254be98fdp-3;0.155034
13296;103908988799;0x1.83175577f2d3p-4;0.0945047
13244;219902325555;0x1.999999999999ap-3;0.2
13107;219902325555;0x1.999999999999ap-3;0.2
13085;219902325555;0x1.999999999999ap-3;0.2
13020;219902325555;0x1.999999999999ap-3;0.2
12920;219902325555;0x1.999999999999ap-3;0.2
12820;219902325555;0x1.999999999999ap-3;0.2
12672;219902325555;0x1.999999999999ap-3;0.2
12624;219902325555;0x1.999999999999ap-3;0.2
12614;219902325555;0x1.999999999999ap-3;0.2
12576;219902325555;0x1.999999999999ap-3;0.2
12552;219902325555;0x1.999999999999ap-3;0.2
12336;219902325555;0x1.999999999999ap-3;0.2
12256;219902325555;0x1.999999999999ap-3;0.2
12201;219902325555;0x1.999999999999ap-3;0.2
12184;219902325555;0x1.999999999999ap-3;0.2
12127;219902325555;0x1.999999999999ap-3;0.2
11992;219902325555;0x1.999999999999ap-3;0.2
11982;219902325555;0x1.999999999999ap-3;0.2
11930;219902325555;0x1.999999999999ap-3;0.2
11884;219902325555;0x1.999999999999ap-3;0.2
11854;219902325555;0x1.999999999999ap-3;0.2
11796;219902325555;0x1.999999999999ap-3;0.2
11512;183734309924;0x1.563b58a1236f6p-3;0.167105
11488;119800668381;0x1.be4ad20dd8f7cp-4;0.108958
11465;67458221243;0x1.f69a58976aep-5;0.0613529
11342;98240142511;0x1.6df919caf2db8p-4;0.0893489
11337;85167750567;0x1.3d464bda70d8p-4;0.0774596
11311;133662516334;0x1.f1ee8246e5f02p-4;0.121565
11288;12216795864;0x1.6c16c16c16c2p-7;0.0111111
11272;38009673945;0x1.1b31b31b31b3p-5;0.0345696
11152;152826879387;0x1.1ca988ecdecbcp-3;0.138995
11108;153195300937;0x1.1d5936424cfc9p-3;0.13933
11068;183251937962;0x1.5555555555555p-3;0.166667
10992;183251937962;0x1.5555555555555p-3;0.166667
10912;183251937962;0x1.5555555555555p-3;0.166667
10848;183251937962;0x1.5555555555555p-3;0.166667
10758;183251937962;0x1.5555555555555p-3;0.166667
10723;183251937962;0x1.5555555555555p-3;0.166667
10600;183251937962;0x1.5555555555555p-3;0.166667
10464;183251937962;0x1.5555555555555p-3;0.166667
10460;183251937962;0x1.5555555555555p-3;0.166667
10451;183251937962;0x1.5555555555555p-3;0.166667
10420;183251937962;0x1.5555555555555p-3;0.166667
10416;183251937962;0x1.5555555555555p-3;0.166667
10411;183251937962;0x1.5555555555555p-3;0.166667
10408;183251937962;0x1.5555555555555p-3;0.166667
10379;183251937962;0x1.5555555555555p-3;0.166667
10378;183251937962;0x1.5555555555555p-3;0.166667
10371;183251937962;0x1.5555555555555p-3;0.166667
10325;183251937962;0x1.5555555555555p-3;0.166667
10272;183251937962;0x1.5555555555555p-3;0.166667
10096;183251937962;0x1.5555555555555p-3;0.166667
10048;183251937962;0x1.5555555555555p-3;0.166667
10016;183251937962;0x1.5555555555555p-3;0.166667
9952;183251937962;0x1.5555555555555p-3;0.166667
9924;183251937962;0x1.5555555555555p-3;0.166667
9904;183251937962;0x1.5555555555555p-3;0.166667
9901;183251937962;0x1.5555555555555p-3;0.166667
9884;183251937962;0x1.5555555555555p-3;0.166667
9864;183251937962;0x1.5555555555555p-3;0.166667
9766;51826981480;0x1.82241f4d1d2cp-5;0.0471364
9744;183251937962;0x1.5555555555555p-3;0.166667
9704;170393172598;0x1.3d61cbd3b1a0ep-3;0.154972
9688;100818344065;0x1.7793dd88140ccp-4;0.0916937
9681;108671751210;0x1.94d57542aa4b4p-4;0.0988364
9641;144729787649;0x1.0d948a680a34ep-3;0.131631
9568;94821079918;0x1.613c6db6e7d6p-4;0.0862393
9481;157073089682;0x1.2492492492492p-3;0.142857
9478;157073089682;0x1.2492492492492p-3;0.142857
9476;157073089682;0x1.2492492492492p-3;0.142857
9473;157073089682;0x1.2492492492492p-3;0.142857
9444;157073089682;0x1.2492492492492p-3;0.142857
9404;157073089682;0x1.2492492492492p-3;0.142857
9401;157073089682;0x1.2492492492492p-3;0.142857
9367;157073089682;0x1.2492492492492p-3;0.142857
9360;157073089682;0x1.2492492492492p-3;0.142857
9300;157073089682;0x1.2492492492492p-3;0.142857
9238;157073089682;0x1.2492492492492p-3;0.142857
9196;157073089682;0x1.2492492492492p-3;0.142857
9184;157073089682;0x1.2492492492492p-3;0.142857
9177;157073089682;0x1.2492492492492p-3;0.142857
9176;157073089682;0x1.2492492492492p-3;0.142857
9103;157073089682;0x1.2492492492492p-3;0.142857
9096;157073089682;0x1.2492492492492p-3;0.142857
9088;157073089682;0x1.2492492492492p-3;0.142857
9067;157073089682;0x1.2492492492492p-3;0.142857
9044;157073089682;0x1.2492492492492p-3;0.142857
9002;157073089682;0x1.2492492492492p-3;0.142857
8998;157073089682;0x1.2492492492492p-3;0.142857
8948;157073089682;0x1.2492492492492p-3;0.142857
8932;157073089682;0x1.2492492492492p-3;0.142857
8920;157073089682;0x1.2492492492492p-3;0.142857
8874;157073089682;0x1.2492492492492p-3;0.142857
8848;157073089682;0x1.2492492492492p-3;0.142857
8798;157073089682;0x1.2492492492492p-3;0.142857
8752;157073089682;0x1.2492492492492p-3;0.142857
8732;157073089682;0x1.2492492492492p-3;0.142857
8711;157073089682;0x1.2492492492492p-3;0.142857
8665;157073089682;0x1.2492492492492p-3;0.142857
8648;157073089682;0x1.2492492492492p-3;0.142857
8624;157073089682;0x1.2492492492492p-3;0.142857
8570;157073089682;0x1.2492492492492p-3;0.142857
8536;129100529409;0x1.e0efdbf0129ap-4;0.117416
8519;157073089682;0x1.2492492492492p-3;0.142857
8480;110889163568;0x1.9d1825b308bap-4;0.100853
8444;157073089682;0x1.2492492492492p-3;0.142857
8340;40271295984;0x1.2c0b66be02aep-5;0.0366265
8328;88542386406;0x1.49d8998e6cbd8p-4;0.0805288
8264;137438953472;0x1p-3;0.125
8256;137438953472;0x1p-3;0.125
8240;137438953472;0x1p-3;0.125
8216;137438953472;0x1p-3;0.125
8156;137438953472;0x1p-3;0.125
8116;137438953472;0x1p-3;0.125
8099;137438953472;0x1p-3;0.125
8080;137438953472;0x1p-3;0.125
8079;137438953472;0x1p-3;0.125
8059;137438953472;0x1p-3;0.125
8051;137438953472;0x1p-3;0.125
8046;137438953472;0x1p-3;0.125
8040;137438953472;0x1p-3;0.125
7984;137438953472;0x1p-3;0.125
7968;137438953472;0x1p-3;0.125
7935;137438953472;0x1p-3;0.125
7931;137438953472;0x1p-3;0.125
7929;137438953472;0x1p-3;0.125
7904;137438953472;0x1p-3;0.125
7896;137438953472;0x1p-3;0.125
7811;137438953472;0x1p-3;0.125
7768;137438953472;0x1p-3;0.125
7710;137438953472;0x1p-3;0.125
7688;137438953472;0x1p-3;0.125
7660;137438953472;0x1p-3;0.125
7658;137438953472;0x1p-3;0.125
7624;137438953472;0x1p-3;0.125
7600;137438953472;0x1p-3;0.125
7576;137438953472;0x1p-3;0.125
7556;137438953472;0x1p-3;0.125
7536;125018404665;0x1.d1bad7739128p-4;0.113704
7512;76588626786;0x1.1d509b3629b7p-4;0.069657
7468;81228358156;0x1.2e996620c2e98p-4;0.0738768
7440;104480935992;0x1.8538c9038e805p-4;0.0950249
7368;122167958641;0x1.c71c71c71c71cp-4;0.111111
7304;122167958641;0x1.c71c71c71c71cp-4;0.111111
7250;122167958641;0x1.c71c71c71c71cp-4;0.111111
7240;122167958641;0x1.c71c71c71c71cp-4;0.111111
7222;122167958641;0x1.c71c71c71c71cp-4;0.111111
7152;122167958641;0x1.c71c71c71c71cp-4;0.111111
7144;122167958641;0x1.c71c71c71c71cp-4;0.111111
7124;122167958641;0x1.c71c71c71c71cp-4;0.111111
